Rk,Name,Team,Pos.,Yr,GP,G,A,PTS,Pt/Gm,PIM,Shots,GWG,PPG,SHG,+/-,Blk,FW,FL,FO%
,Aidan Litke,Niagara,F,Fr,12,1,1,2,0.17,26,17,0,0,0,-2,2,1,2,33.3
,Jackson Kyrkostas,RPI,F,Fr,12,0,2,2,0.17,2,12,0,0,0,-2,2,0,1,0
,Adam Zlnka,Bowling Green,F,So,12,1,1,2,0.17,2,7,0,0,0,0,3,1,0,100
,Jack Gorton,RPI,F,Jr,12,2,0,2,0.17,2,5,0,0,0,-1,3,0,0,
,Grady Gallatin,Western Michigan,D,So,11,1,1,2,0.18,6,12,0,0,0,5,2,0,0,
,Brice Cooke,Canisius,F,Fr,11,0,2,2,0.18,4,7,0,0,0,1,7,46,60,43.4
,Ryan Henderson,Bemidji State,D,So,11,0,2,2,0.18,6,10,0,0,0,2,7,0,0,
,Connor Arseneault,Cornell,F,Fr,11,0,2,2,0.18,6,6,0,0,0,2,1,9,7,56.3
,Michael Callow,Harvard,F,Jr,10,0,2,2,0.2,6,20,0,0,0,-2,3,0,2,0
,Alex Power,Quinnipiac,F,Sr,10,1,1,2,0.2,2,8,1,0,0,1,0,0,0,
,Luke Coughlin,Maine,D,Fr,10,0,2,2,0.2,0,8,0,0,0,0,9,0,0,
,Cameron Smith,St. Lawrence,G,Jr,10,0,2,2,0.2,2,0,0,0,0,0,0,0,0,
,Simon Motew,Maine,D,So,10,0,2,2,0.2,4,2,0,0,0,-1,11,0,0,
,Tnias Mathurin,Mass.-Lowell,D,Fr,9,1,1,2,0.22,4,5,0,0,1,-1,8,0,0,
,Owen Lalonde,Miami,D,Fr,9,0,2,2,0.22,6,6,0,0,0,-2,7,0,0,
,Lauri Raiman,Michigan Tech,F,Jr,8,1,1,2,0.25,0,5,0,0,0,4,2,8,0,100
,Zach Aben,Stonehill,F,So,8,0,2,2,0.25,4,21,0,0,0,-2,4,56,61,47.9
,Nicholas Peluso,Maine,F,Fr,8,0,2,2,0.25,2,5,0,0,0,2,1,0,0,
,Logan McCutcheon,Quinnipiac,D,Fr,8,0,2,2,0.25,0,0,0,0,0,2,2,0,0,
,Lucas Sorace,Alaska,D,Fr,7,0,2,2,0.29,0,3,0,0,0,3,4,0,0,
,Anthony Carone,Holy Cross,F,Fr,7,1,1,2,0.29,0,2,0,0,0,-2,1,3,8,27.3
,Ryan Abraham,Michigan Tech,F,Fr,6,1,1,2,0.33,2,9,0,0,0,-2,1,4,5,44.4
,Ryan Mansfield,Bentley,F,Jr,5,2,0,2,0.4,2,13,0,0,0,1,5,1,6,14.3
,Ryan Fine,Harvard,F,Jr,3,1,1,2,0.67,0,1,0,0,0,-1,2,5,9,35.7
1298,Kyler Kovich,Minnesota-Duluth,F,Gr,32,1,0,1,0.03,21,25,0,0,0,-7,15,156,175,47.1
,Anthony Cliche,Northern Michigan,D,So,31,0,1,1,0.03,16,27,0,0,0,-14,40,1,0,100
,Matteo Drobac,Miami,G,So,31,0,1,1,0.03,0,0,0,0,0,0,0,0,0,
,Will Svenddal,Augustana,F,Sr,31,0,1,1,0.03,12,16,0,0,0,5,27,0,0,
,Will Skahan,Boston College,D,So,30,1,0,1,0.03,18,22,0,0,0,3,27,0,0,
,Liam Hupka,Minnesota State,D,Fr,29,0,1,1,0.03,2,23,0,0,0,1,11,0,1,0
,Zane Demsey,Northern Michigan,D,Fr,29,0,1,1,0.03,14,21,0,0,0,-15,38,0,0,
,Nicolas Ardanaz,Northern Michigan,D,Sr,29,0,1,1,0.03,8,50,0,0,0,-13,29,1,0,100
,Dominik Wasik,Air Force,G,Jr,29,0,1,1,0.03,0,0,0,0,0,0,0,0,0,
,Nicholas Kempf,Notre Dame,G,So,29,0,1,1,0.03,0,0,0,0,0,0,0,0,0,
,Finn McLaughlin,Minnesota,D,Fr,28,0,1,1,0.04,6,12,0,0,0,-11,16,0,0,
,Aiden Wright,Vermont,G,Fr,28,0,1,1,0.04,0,1,0,0,0,0,0,0,0,
,Trey Augustine,Michigan State,G,Jr,28,0,1,1,0.04,0,0,0,0,0,0,0,0,0,
,Adam Gajan,Minnesota-Duluth,G,So,26,0,1,1,0.04,2,0,0,0,0,0,3,0,0,
,Daniel Hauser,Wisconsin,G,Fr,26,0,1,1,0.04,0,0,0,0,0,0,0,0,0,
,Liam Lesakowski,Sacred Heart,D,Jr,26,1,0,1,0.04,25,23,0,0,0,1,25,0,0,
,Kyle Aucoin,Miami,D,Gr,25,0,1,1,0.04,22,30,0,0,0,-2,26,1,1,50
,Rihards Simanovičs,Bowling Green,D,Jr,24,1,0,1,0.04,0,8,0,0,0,-2,11,0,0,
,Coleson Hanrahan,Massachusetts,D,Fr,24,0,1,1,0.04,2,11,0,0,0,5,12,0,0,
,Luke Antonacci,Lake Superior,D,Sr,24,0,1,1,0.04,0,11,0,0,0,-4,35,1,0,100
,Cameron Eke,Niagara,D,Fr,23,0,1,1,0.04,10,13,0,0,0,3,5,1,0,100
,Connor Hasley,Arizona State,G,Sr,23,0,1,1,0.04,0,0,0,0,0,0,0,0,0,
,Axel Begley,Minnesota,D,Jr,22,1,0,1,0.05,0,10,0,0,0,-1,8,1,0,100
,Chase Clark,Canisius,G,Gr,22,0,1,1,0.05,15,0,0,0,0,0,0,0,0,
,Dylan Gratton,Vermont,D,Gr,22,0,1,1,0.05,2,13,0,0,0,-6,18,0,0,
,Connor DeTurris,New Hampshire,F,Fr,21,0,1,1,0.05,2,11,0,0,0,-6,9,0,0,
,Luca Di Pasquo,Minnesota,G,Jr,21,0,1,1,0.05,0,0,0,0,0,0,0,0,0,
,Brad McNeil,RPI,F,Jr,21,1,0,1,0.05,6,6,1,0,0,-10,8,7,14,33.3
,Tyler Nasca,Mercyhurst,D,Sr,21,1,0,1,0.05,2,12,0,0,0,-3,10,0,0,
,Matthew Campbell,Merrimack,D,Jr,21,0,1,1,0.05,8,15,0,0,0,2,27,0,0,
,Lucas Kanta,Army,F,Sr,21,0,1,1,0.05,16,21,0,0,0,-4,10,5,2,71.4
,Bayard Hall,Yale,D,Sr,20,0,1,1,0.05,2,11,0,0,0,-4,12,0,0,
,Jake Gutwirth,Stonehill,F,Fr,19,1,0,1,0.05,6,5,0,0,0,-6,5,1,0,100
,Michael Schermerhorn,Notre Dame,F,So,19,0,1,1,0.05,6,7,0,0,0,-8,3,37,40,48.1
,Mateo Mrsic,Colorado College,F,Fr,19,0,1,1,0.05,4,14,0,0,0,1,5,5,0,100
,Lukas Swedin,Bentley,G,Fr,18,0,1,1,0.06,0,0,0,0,0,0,0,0,0,
,Jacob Bernadet,St. Lawrence,F,So,18,0,1,1,0.06,2,19,0,0,0,-4,8,16,14,53.3
,Tyler Stern,Northern Michigan,F,Fr,18,0,1,1,0.06,2,9,0,0,0,-5,7,1,2,33.3
,Ethan Benz,Union,F,Sr,17,0,1,1,0.06,0,22,0,0,0,0,9,2,1,66.7
,Nick Baer,Colorado College,D,So,17,0,1,1,0.06,2,6,0,0,0,1,4,0,0,
,Dylan Wegner,Army,F,So,17,1,0,1,0.06,2,25,0,0,0,-4,3,1,1,50
,Philip Svedebäck,Providence,G,Sr,17,0,1,1,0.06,0,0,0,0,0,0,0,0,0,
,Ashton Bynum,Brown,D,Fr,17,1,0,1,0.06,4,7,0,0,0,-3,6,0,0,
,August Falloon,Minnesota,F,So,16,0,1,1,0.06,10,8,0,0,0,-9,2,1,0,100
,Cole Lonsdale,Mass.-Lowell,F,Fr,16,0,1,1,0.06,6,21,0,0,0,-4,4,20,26,43.5
,Colton Jamieson,St. Thomas,D,Fr,16,0,1,1,0.06,4,4,0,0,0,-2,5,0,1,0
,Davide Patella,Colgate,F,Fr,15,0,1,1,0.07,20,4,0,0,0,-5,3,9,13,40.9
,Ben Vigneault,Bemidji State,D,Fr,15,1,0,1,0.07,8,13,0,0,0,4,13,0,0,
,Jack Rogers,St. Cloud State,F,Sr,15,1,0,1,0.07,8,12,0,0,0,-2,5,1,4,20
,Klayton Knapp,Lindenwood,G,So,15,0,1,1,0.07,0,0,0,0,0,0,0,0,0,
,Braedon Ford,Penn State,F,So,15,1,0,1,0.07,14,6,0,0,0,-4,4,1,1,50
,Julian Frias,Yale,F,So,15,1,0,1,0.07,4,8,0,0,0,-7,0,0,2,0
,Rylan Bonkowski,Minnesota State,D,Fr,15,0,1,1,0.07,4,11,0,0,0,-5,8,0,0,
,Hadley Hudak,Lake Superior,F,So,15,1,0,1,0.07,18,19,0,1,0,-3,9,1,0,100
,Matthew Mania,Michigan,D,Fr,14,1,0,1,0.07,18,6,0,0,0,3,6,0,0,
,Joshua Karnish,Princeton,F,Jr,14,1,0,1,0.07,4,20,0,0,0,-2,5,0,0,
,Braxton Whitehead,Arizona State,F,Fr,14,0,1,1,0.07,0,16,0,0,0,-5,2,39,36,52
,Haden Kruse,Alaska,F,So,14,1,0,1,0.07,4,21,0,0,0,-6,5,4,7,36.4
,Jack Darby,Long Island,D,Fr,13,0,1,1,0.08,0,6,0,0,0,-3,9,7,4,63.6
,Joe Gramer,Omaha,D,So,13,0,1,1,0.08,6,3,0,0,0,-4,6,0,0,
,Dean Bauchiero,Brown,F,Sr,13,0,1,1,0.08,2,11,0,0,0,-1,7,0,1,0
,Austin Baker,Michigan State,F,Fr,13,0,1,1,0.08,15,12,0,0,0,1,2,1,7,12.5
,Gustav Blom,RIT,F,Sr,13,0,1,1,0.08,2,11,0,0,0,-3,4,0,0,
,Bodie Nobes,Maine,D,Jr,13,0,1,1,0.08,17,6,0,0,0,-3,6,0,0,
,Ben Anderson,Alaska-Anchorage,F,Jr,13,1,0,1,0.08,23,15,0,0,0,-2,11,41,81,33.6
,Dawson Cowan,Omaha,G,Fr,12,0,1,1,0.08,0,0,0,0,0,0,0,0,0,
,Zach Bade,Western Michigan,F,So,12,0,1,1,0.08,0,6,0,0,0,0,2,0,1,0
,Joe Messina,Canisius,D,Jr,12,0,1,1,0.08,2,9,0,0,0,0,14,0,0,
,Miles Gunty,Princeton,F,So,12,1,0,1,0.08,14,11,0,0,0,-2,4,2,0,100
,Matthew Biotti,Harvard,D,Fr,12,0,1,1,0.08,2,11,0,0,0,1,6,0,0,
,Conor Callaghan,Princeton,G,Jr,12,0,1,1,0.08,0,0,0,0,0,0,0,0,0,
,Zeke Nicholson,Robert Morris,F,Fr,11,0,1,1,0.09,2,10,0,0,0,0,2,4,0,100
,Jack Stark,Yale,G,Jr,11,0,1,1,0.09,0,0,0,0,0,0,0,0,0,
,Tyler Dysart,Vermont,F,Fr,11,0,1,1,0.09,6,8,0,0,0,-3,0,0,0,
,Roan Clarke,Dartmouth,G,Jr,11,0,1,1,0.09,0,0,0,0,0,0,0,0,0,
,Johnny Hicks,Denver,G,Fr,11,0,1,1,0.09,0,0,0,0,0,0,0,0,0,
,Dylan Sydor,Alaska,F,So,10,0,1,1,0.1,6,17,0,0,0,-2,5,1,4,20
,Drew Mackie,Notre Dame,D,Fr,10,0,1,1,0.1,2,7,0,0,0,-1,8,0,0,
,Garett Drotts,Augustana,F,So,10,0,1,1,0.1,0,4,0,0,0,0,2,1,2,33.3
,Kade Turner,Ferris State,D,So,10,0,1,1,0.1,8,2,0,0,0,1,4,0,0,
,Kason Muscutt,Michigan,F,Fr,10,1,0,1,0.1,4,5,0,0,0,-2,5,0,1,0
,Ollie Chessler,Union,D,Fr,10,0,1,1,0.1,2,3,0,0,0,3,7,0,0,
,Freddie Halyk,Brown,G,Jr,9,0,1,1,0.11,0,0,0,0,0,0,0,0,0,
,David Sacco,Vermont,F,Jr,9,0,1,1,0.11,0,7,0,0,0,-1,2,1,2,33.3
,Rylan Brown,Michigan Tech,D,So,9,0,1,1,0.11,8,11,0,0,0,-3,9,0,0,
,Christian MacDougall,Canisius,F,Sr,9,0,1,1,0.11,10,8,0,0,0,-1,1,1,0,100
,Paul Davey,Boston College,F,Sr,9,1,0,1,0.11,14,3,1,0,0,-2,0,0,1,0
,Jaiden Moriello,Mass.-Lowell,F,Jr,9,1,0,1,0.11,4,9,0,0,0,-4,0,0,0,
,Brendan Miles,Union,D,Gr,9,1,0,1,0.11,0,3,0,0,0,-4,3,0,0,
,Joaquim Lemay,Northeastern,D,Gr,9,0,1,1,0.11,20,13,0,0,0,2,5,0,0,
,Payton Nelson,Denver,F,Fr,9,1,0,1,0.11,0,2,0,0,0,0,0,0,0,
,Matt Souliere,Princeton,F,Fr,8,1,0,1,0.13,2,7,0,0,0,-1,2,0,0,
,Jack Cronin,New Hampshire,F,Gr,8,0,1,1,0.13,2,4,0,0,0,-3,5,0,2,0
,Brendan Wang,Princeton,D,Sr,8,0,1,1,0.13,0,6,0,0,0,1,3,0,0,
,Grayson Arnott,Maine,D,Sr,8,1,0,1,0.13,2,9,0,0,0,0,4,0,0,
,Ryan McCleary,Omaha,D,Jr,8,1,0,1,0.13,4,8,0,0,0,-1,5,0,0,
,Braden Fischer,Minnesota-Duluth,F,Jr,8,1,0,1,0.13,0,3,0,0,0,-6,4,1,0,100
,Felikss Gavars,Minnesota State,F,Sr,8,1,0,1,0.13,8,9,0,1,0,-3,3,1,0,100
,Salvatore Evola,Mercyhurst,G,Sr,8,0,1,1,0.13,0,0,0,0,0,0,0,0,0,
,Jake Rozzi,Ohio State,F,So,7,0,1,1,0.14,0,5,0,0,0,-8,2,0,1,0
,Aiden Welch,St. Cloud State,F,Fr,7,1,0,1,0.14,0,4,0,0,0,0,1,15,21,41.7
,Luke Schelter,St. Thomas,F,Fr,7,0,1,1,0.14,0,6,0,0,0,0,1,0,0,
,Beau Courtney,Alaska,F,Fr,7,1,0,1,0.14,2,3,0,0,0,-2,3,4,6,40
,Landen Gunderson,Ohio State,F,Fr,6,0,1,1,0.17,0,5,0,0,0,-4,0,4,3,57.1
,Tory Pitner,Denver,D,So,6,0,1,1,0.17,5,4,0,0,0,2,1,0,0,
,Rylan Gould,Michigan Tech,F,Fr,6,1,0,1,0.17,4,2,0,0,0,-2,3,28,36,43.8
,David Brandes,Sacred Heart,D,Fr,6,0,1,1,0.17,0,6,0,0,0,4,4,0,0,
,Carter Clafton,Air Force,G,Jr,6,0,1,1,0.17,0,0,0,0,0,0,0,0,0,
,John McMahon,Long Island,F,Fr,5,1,0,1,0.2,0,4,1,0,0,0,2,0,0,
,Jimmy Doyle,Bentley,F,Jr,5,1,0,1,0.2,4,11,0,0,0,1,2,3,4,42.9
,Cade Moxham,Air Force,F,Fr,4,0,1,1,0.25,0,5,0,0,0,-3,0,0,0,
,Ryan Gillespie,Canisius,F,So,4,0,1,1,0.25,0,5,0,0,0,1,1,9,7,56.3
,Kyle Miller,Alaska,D,Fr,4,0,1,1,0.25,4,6,0,0,0,-2,0,0,0,
,Oskari Vuorio,Dartmouth,F,Jr,4,0,1,1,0.25,2,3,0,0,0,-2,1,0,0,
,Paul Minnehan,Sacred Heart,F,So,4,1,0,1,0.25,4,4,0,0,0,1,0,0,0,
,Seiya Tanaka-Campbell,Yale,F,Jr,3,0,1,1,0.33,0,2,0,0,0,-2,0,0,0,
,Oskar Jellvik,Boston College,F,Sr,3,0,1,1,0.33,0,5,0,0,0,-2,2,0,0,
,Evan Orloff,St. Lawrence,D,So,3,0,1,1,0.33,0,3,0,0,0,-1,4,0,0,
,Donovan Hamilton,Cornell,D,Fr,3,0,1,1,0.33,0,1,0,0,0,1,0,0,0,
,Chase LaPinta,Omaha,F,So,3,0,1,1,0.33,2,2,0,0,0,0,0,1,2,33.3
,Trevor Stachowiak,Minnesota-Duluth,F,So,3,0,1,1,0.33,0,3,0,0,0,-3,2,0,0,
,Joseph Odyniec,Connecticut,F,Fr,2,0,1,1,0.5,0,1,0,0,0,2,0,0,0,
,Lee Chiang,Robert Morris,F,Jr,2,0,1,1,0.5,0,0,0,0,0,3,1,0,0,
,Christian Manz,Augustana,G,So,2,0,1,1,0.5,0,0,0,0,0,0,0,0,0,
,Cole Burke,Michigan State,F,Fr,2,1,0,1,0.5,0,2,0,0,0,1,2,0,0,
,Matheson Mason,Lake Superior,F,Fr,1,0,1,1,1,0,1,0,0,0,-1,2,1,4,20
1424,Owen Bartoszkiewicz,Michigan Tech,G,Jr,33,0,0,0,0,4,0,0,0,0,0,0,0,0,
,Alex Tracy,Minnesota State,G,Sr,31,0,0,0,0,0,0,0,0,0,0,0,0,0,
,Mikhail Yegorov,Boston University,G,So,30,0,0,0,0,2,0,0,0,0,0,0,0,0,
,Kyle Chauvette,New Hampshire,G,Sr,29,0,0,0,0,0,0,0,0,0,0,0,0,0,
,JJ Cataldo,Army,G,So,29,0,0,0,0,4,0,0,0,0,0,0,0,0,
,Jakub Krbecek,RIT,G,So,29,0,0,0,0,0,0,0,0,0,0,0,0,0,
,Shane Soderwall,Clarkson,G,So,29,0,0,0,0,0,0,0,0,0,0,0,0,0,
,Ben Charette,Harvard,G,So,28,0,0,0,0,0,0,0,0,0,0,0,0,0,
,Daniel Duris,Long Island,G,So,28,0,0,0,0,0,0,0,0,0,0,0,1,0,100
,Rorke Applebee,Lake Superior,G,So,28,0,0,0,0,2,0,0,0,0,0,0,0,0,
,Lawton Zacher,Northeastern,G,Jr,27,0,0,0,0,2,0,0,0,0,0,0,0,0,
,Louka Cloutier,Boston College,G,Fr,27,0,0,0,0,0,0,0,0,0,0,0,0,0,
,Tucker Hartmann,Yale,D,Sr,27,0,0,0,0,10,27,0,0,0,-9,20,0,0,
,Jack Ivankovic,Michigan,G,Fr,27,0,0,0,0,2,0,0,0,0,0,0,0,0,
,Tyler Muszelik,Connecticut,G,Sr,27,0,0,0,0,0,0,0,0,0,0,0,0,0,
,Connor Androlewicz,Stonehill,G,Gr,27,0,0,0,0,2,0,0,0,0,0,0,0,0,
,Riley Bodnarchuk,Minnesota-Duluth,D,Sr,25,0,0,0,0,4,13,0,0,0,-2,18,0,0,
,Quentin Miller,Denver,G,Fr,25,0,0,0,0,0,0,0,0,0,0,0,0,0,
,Kaden Muir,Mercyhurst,D,So,25,0,0,0,0,32,10,0,0,0,-15,21,0,0,
,Luke Bibby,Minnesota-Duluth,F,Fr,25,0,0,0,0,10,18,0,0,0,-7,8,1,7,12.5
,J.R. Ashmead,Robert Morris,D,So,25,0,0,0,0,8,29,0,0,0,0,27,0,0,
,Tyler Krivtsov,Alaska-Anchorage,G,So,23,0,0,0,0,0,0,0,0,0,0,0,0,0,
,Michael Hrabal,Massachusetts,G,Jr,23,0,0,0,0,0,0,0,0,0,0,0,0,0,
,Tyler Shea,Brown,G,Gr,23,0,0,0,0,0,0,0,0,0,0,0,0,0,
,Charles-Edward Gravel,Mercyhurst,G,Fr,23,0,0,0,0,0,0,0,0,0,0,0,0,0,
,Devon Carlstrom,Stonehill,D,Jr,23,0,0,0,0,4,25,0,0,0,-10,17,0,0,
,Nick Donato,Miami,D,Gr,22,0,0,0,0,4,6,0,0,0,-3,12,0,0,
,Alexis Cournoyer,Cornell,G,Fr,22,0,0,0,0,0,0,0,0,0,0,0,0,0,
,Jaryd Sych,Mercyhurst,D,Jr,22,0,0,0,0,4,6,0,0,0,-5,11,3,5,37.5
,Matej Marinov,Quinnipiac,G,Jr,22,0,0,0,0,0,0,0,0,0,0,0,0,0,
,Lassi Lehti,Alaska,G,Sr,22,0,0,0,0,0,0,0,0,0,0,0,0,0,
,Charlie Schenkel,Robert Morris,G,Fr,22,0,0,0,0,0,0,0,0,0,0,0,0,0,
,Cameron Korpi,Union,G,So,21,0,0,0,0,0,0,0,0,0,0,0,0,0,
,Nate Krawchuk,RPI,G,Fr,21,0,0,0,0,0,0,0,0,0,0,0,0,0,
,Austin Elliott,Mass.-Lowell,G,Fr,21,0,0,0,0,0,0,0,0,0,0,0,0,0,
,Simon Latkoczy,Omaha,G,Sr,21,0,0,0,0,0,0,0,0,0,0,0,0,0,
,Max Hildebrand,Bemidji State,G,Fr,20,0,0,0,0,0,1,0,0,0,0,0,0,0,
,Noah Pak,Yale,G,So,20,0,0,0,0,0,0,0,0,0,0,0,0,0,
,Kristoffer Eberly,Ohio State,G,Jr,20,0,0,0,0,0,0,0,0,0,0,0,0,0,
,Albin Boija,Maine,G,Jr,20,0,0,0,0,0,0,0,0,0,0,0,0,0,
,Jan Špunar,North Dakota,G,Fr,20,0,0,0,0,2,0,0,0,0,0,0,0,0,
,Teagan Kendrick,Sacred Heart,G,Fr,19,0,0,0,0,0,0,0,0,0,0,0,0,0,
,Jack Farrell,Bentley,D,Fr,19,0,0,0,0,2,8,0,0,0,1,8,0,0,
,Andrew Lacroix,Massachusetts,F,Fr,19,0,0,0,0,0,4,0,0,0,0,9,25,28,47.2
,William Gramme,Northern Michigan,G,Jr,18,0,0,0,0,0,0,0,0,0,0,0,0,0,
,Patriks Berzins,St. Cloud State,G,So,18,0,0,0,0,0,0,0,0,0,0,0,0,0,
,Yan Shostak,St. Cloud State,G,Fr,18,0,0,0,0,2,0,0,0,0,0,0,0,0,
,Carter Amico,Boston University,D,Fr,18,0,0,0,0,12,2,0,0,0,-7,14,0,0,
,Martin Lundberg,Ferris State,G,So,18,0,0,0,0,0,0,0,0,0,0,0,0,0,
,Deivs Rolovs,Niagara,G,So,18,0,0,0,0,0,0,0,0,0,0,0,0,0,
,Elias Zimmerman,Massachusetts,F,Fr,17,0,0,0,0,2,16,0,0,0,-1,7,19,29,39.6
,Jakub Kopecky,St. Lawrence,F,Fr,17,0,0,0,0,21,4,0,0,0,-8,7,1,0,100
,Emmett Croteau,Dartmouth,G,Jr,17,0,0,0,0,0,0,0,0,0,0,0,0,0,
,Owen Simpson,Connecticut,D,Jr,17,0,0,0,0,6,3,0,0,0,2,9,0,0,
,Carson Peters,St. Thomas,D,Sr,17,0,0,0,0,0,3,0,0,0,0,10,0,0,
,Chris Romaine,Ohio State,D,So,17,0,0,0,0,6,26,0,0,0,-9,10,0,0,
,Winter Wallace,Cornell,F,Sr,17,0,0,0,0,8,11,0,0,0,-4,0,2,2,50
,Peter Forgione,Vermont,D,Fr,17,0,0,0,0,6,5,0,0,0,-4,15,0,0,
,Oliver Auyeung-Ashton,Northern Michigan,G,Fr,16,0,0,0,0,0,0,0,0,0,0,0,0,0,
,Jack Hewitt,Brown,D,So,16,0,0,0,0,2,10,0,0,0,1,18,0,0,
,Kevin Reidler,Penn State,G,So,16,0,0,0,0,0,0,0,0,0,0,0,0,0,
,Arthur Smith,Princeton,G,Jr,16,0,0,0,0,0,0,0,0,0,0,0,0,0,
,Merril Steenari,Colorado College,F,Fr,16,0,0,0,0,2,15,0,0,0,1,2,0,1,0
,Danick Leroux,Holy Cross,G,Fr,16,0,0,0,0,2,0,0,0,0,0,0,0,0,
,Samuel Richard,Mass.-Lowell,G,Sr,16,0,0,0,0,0,0,0,0,0,0,0,0,0,
,Evan Johnson,Northern Michigan,D,Fr,15,0,0,0,0,8,7,0,0,0,-8,11,0,0,
,Tomas Anderson,Niagara,G,Fr,15,0,0,0,0,0,0,0,0,0,0,0,0,0,
,Jack Parsons,Providence,G,Fr,15,0,0,0,0,0,0,0,0,0,0,0,0,0,
,Jacob Steinman,Bowling Green,G,Fr,15,0,0,0,0,0,0,0,0,0,0,0,0,0,
,Carsen Musser,St. Thomas,G,Jr,14,0,0,0,0,0,0,0,0,0,0,0,0,0,
,Aaron Trotter,St. Thomas,G,Gr,14,0,0,0,0,0,0,0,0,0,0,0,0,0,
,Liam Beerman,Lindenwood,G,Fr,14,0,0,0,0,0,0,0,0,0,0,1,0,0,
,Landen Hilditch,RPI,D,Fr,14,0,0,0,0,8,8,0,0,0,-3,12,1,0,100
,Joshua Fleming,Penn State,G,Fr,14,0,0,0,0,0,0,0,0,0,0,0,0,0,
,Ajeet Gundarah,Sacred Heart,G,So,14,0,0,0,0,0,0,0,0,0,0,0,0,0,
,Hobie Hedquist,Ferris State,G,Jr,13,0,0,0,0,0,0,0,0,0,0,0,0,0,
,Bruno Bruveris,RPI,G,Jr,13,0,0,0,0,0,0,0,0,0,0,0,0,0,
,Mathis Rousseau,Maine,G,Fr,13,0,0,0,0,0,0,0,0,0,0,0,0,0,
,Cole Moore,Bowling Green,G,Jr,13,0,0,0,0,0,0,0,0,0,0,0,0,0,
,Sam Hillebrandt,Ohio State,G,Fr,13,0,0,0,0,0,0,0,0,0,0,0,0,0,
,Brayden Gillespie,Union,G,Fr,13,0,0,0,0,2,0,0,0,0,0,0,0,0,
,Charlie Kinsman,Vermont,D,So,13,0,0,0,0,0,7,0,0,0,-3,8,0,0,
,Kolby Amici,Bentley,F,Jr,13,0,0,0,0,2,12,0,0,0,-1,4,0,0,
,William Lawson-Body,Alaska,F,Jr,13,0,0,0,0,0,8,0,0,0,-3,3,53,55,49.1
,Dylan Silverstein,Quinnipiac,G,So,13,0,0,0,0,0,0,0,0,0,0,0,0,0,
,Jack Collins,Mass.-Lowell,F,Sr,13,0,0,0,0,2,14,0,0,0,-4,0,67,38,63.8
,Gibson Homer,North Dakota,G,Sr,13,0,0,0,0,2,0,0,0,0,0,0,0,0,
,Raythan Robbins,Bemidji State,G,Jr,12,0,0,0,0,0,0,0,0,0,0,0,0,0,
,Bryce Monrean,Alaska-Anchorage,F,So,12,0,0,0,0,8,10,0,0,0,-4,12,37,47,44
,Connor MacKenzie,Holy Cross,G,Jr,12,0,0,0,0,0,0,0,0,0,0,0,0,0,
,Simon Houge,Air Force,D,Fr,12,0,0,0,0,0,3,0,0,0,0,4,0,0,
,Braden Keeble,Yale,F,Fr,12,0,0,0,0,2,4,0,0,0,-8,2,0,2,0
,Nathan Airey,Minnesota,G,Jr,12,0,0,0,0,0,0,0,0,0,0,0,0,0,
,Ethan Fredericks,Northeastern,F,So,12,0,0,0,0,2,3,0,0,0,0,1,1,0,100
,Ronan Walsh,New Hampshire,F,Jr,12,0,0,0,0,12,1,0,0,0,0,3,0,0,
,Jacob Ligi,Army,F,Fr,12,0,0,0,0,4,6,0,0,0,-3,4,22,31,41.5
,Chase Ramsay,Sacred Heart,D,Jr,12,0,0,0,0,2,4,0,0,0,0,9,0,0,
,Huston Karpman,Connecticut,F,Sr,12,0,0,0,0,10,11,0,0,0,-2,3,2,0,100
,Nathan Mackie,Michigan State,F,So,11,0,0,0,0,4,11,0,0,0,1,6,41,34,54.7
,Jon Bell,Army,D,Jr,11,0,0,0,0,2,8,0,0,0,-1,3,0,1,0
,Jake Toll,Minnesota-Duluth,D,Fr,11,0,0,0,0,4,1,0,0,0,-5,2,0,0,
,Kasper Vaharautio,Michigan Tech,D,Sr,11,0,0,0,0,4,7,0,0,0,-3,14,0,0,
,Eli Pulver,Wisconsin,G,So,11,0,0,0,0,0,0,0,0,0,0,0,0,0,
,Petter Wickström Stumer,Canisius,G,So,11,0,0,0,0,0,0,0,0,0,0,0,0,0,
,Trevor Smith,Army,F,Sr,11,0,0,0,0,2,4,0,0,0,-1,3,0,0,
,Teddy Mallgrave,St. Lawrence,D,Fr,11,0,0,0,0,4,7,0,0,0,-4,9,0,0,
,Nicholas Bevilacqua,Bentley,G,So,11,0,0,0,0,0,0,0,0,0,0,0,0,0,
,Andrew Takacs,Colgate,G,Sr,10,0,0,0,0,0,0,0,0,0,0,0,0,0,
,Tony Achille,Arizona State,F,Jr,10,0,0,0,0,4,4,0,0,0,0,2,0,0,
,Brian Morse,Ferris State,D,Fr,10,0,0,0,0,4,3,0,0,0,-5,4,0,1,0
,Colin Winn,St. Lawrence,G,Fr,10,0,0,0,0,0,0,0,0,0,0,0,0,0,
,Seth Bernard-Docker,Bentley,D,Sr,10,0,0,0,0,4,5,0,0,0,2,5,0,0,
,Heath Armstrong,Long Island,F,Jr,10,0,0,0,0,0,4,0,0,0,-4,2,4,8,33.3
,Lucas Massie,Robert Morris,G,So,10,0,0,0,0,0,0,0,0,0,0,0,0,0,
