Rk,Name,Team,Pos.,Yr,GP,G,A,PTS,Pt/Gm,PIM,Shots,GWG,PPG,SHG,+/-,Blk,FW,FL,FO%
,Luca Münzenberger,Vermont,D,So,28,0,5,5,0.1786,24,25,0,0,0,-9,20,0,0,
,Brandon Chabrier,Maine,D,Fr,28,1,4,5,0.1786,25,18,0,0,0,0,17,0,1,0
,Dalton Hunter,Mercyhurst,F,Gr,28,0,5,5,0.1786,18,24,0,0,0,-8,10,0,0,
,Levi Stauber,Michigan Tech,F,So,28,2,3,5,0.1786,2,22,0,0,0,6,4,0,1,0
,Dylan Finlay,Alaska-Anchorage,D,Fr,27,3,2,5,0.1852,14,20,0,2,0,-14,31,0,1,0
,Brian Adams,Air Force,F,Jr,27,3,2,5,0.1852,10,42,1,0,0,-6,18,1,1,50
,Josh Nodler,Massachusetts,F,Sr,27,2,3,5,0.1852,8,30,0,0,0,-6,13,186,154,54.7
,James Marooney,Ohio State,D,Sr,26,0,5,5,0.1923,2,15,0,0,0,6,16,0,0,
,Tyler Rubin,Princeton,D,Fr,26,1,4,5,0.1923,18,38,0,0,0,-8,23,0,0,
,Ville Immonen,Union,F,Jr,26,3,2,5,0.1923,8,28,0,0,1,-6,14,172,164,51.2
,Shane Lavelle,Lindenwood,F,Fr,25,2,3,5,0.2,23,21,0,0,0,-6,8,0,1,0
,Grant Docter,St. Thomas,D,So,25,1,4,5,0.2,21,18,0,1,0,-9,28,0,0,
,Hunter Toale,Bentley,D,Sr,25,2,3,5,0.2,6,19,1,0,0,-5,15,0,1,0
,Paul Maust,Mercyhurst,F,Sr,24,5,0,5,0.2083,22,27,1,0,1,-1,16,1,4,20
,Jack Smith,Minnesota-Duluth,F,Fr,24,0,5,5,0.2083,10,21,0,0,0,3,5,42,80,34.4
,Matthew Argentina,Boston College,F,So,24,2,3,5,0.2083,4,21,1,0,0,-1,4,0,0,
,Conor Cole,Alaska-Anchorage,F,Fr,24,1,4,5,0.2083,8,14,1,0,1,-2,12,134,113,54.3
,Jackson Kunz,North Dakota,F,So,24,5,0,5,0.2083,10,25,1,1,0,-5,7,0,0,
,Philippe Lapointe,Michigan,F,Jr,24,2,3,5,0.2083,34,20,1,0,0,-2,13,2,6,25
,Brett Pfoh,Bowling Green,F,Fr,24,2,3,5,0.2083,10,21,0,0,0,-2,9,0,1,0
,Killian Kiecker-Olson,Maine,F,Fr,24,1,4,5,0.2083,12,36,0,1,0,-2,11,145,107,57.5
,Tanner Vescio,Northern Michigan,D,Jr,23,2,3,5,0.2174,8,18,1,0,0,9,48,0,1,0
,Dominic Vidoli,Ohio State,D,Sr,23,2,3,5,0.2174,4,20,0,0,1,5,13,0,0,
,Dillan Bentley,Mass.-Lowell,F,Fr,22,2,3,5,0.2273,4,48,1,1,0,-9,7,140,104,57.4
,Dawson Good,Vermont,F,Fr,22,3,2,5,0.2273,6,11,0,0,0,-7,11,91,94,49.2
,Andrew Noel,Ferris State,D,Fr,22,2,3,5,0.2273,14,20,0,2,0,2,15,0,0,
,Chase McLane,Penn State,F,Jr,21,2,3,5,0.2381,18,23,0,0,0,2,12,107,101,51.4
,Trevor Ledonne,St. Thomas,D,So,21,0,5,5,0.2381,10,17,0,0,0,4,13,0,1,0
,Grant Ahcan,St. Cloud State,F,Fr,19,2,3,5,0.2632,10,14,1,0,1,5,9,0,0,
,Zachary Nazzarett,Long Island,F,Jr,17,1,4,5,0.2941,6,14,0,0,0,-4,2,0,1,0
,Massimo Lombardi,Vermont,F,Fr,17,3,2,5,0.2941,6,34,0,0,0,-6,4,69,81,46
,Braden Birnie,Alaska,F,Fr,16,2,3,5,0.3125,19,15,1,0,1,4,1,0,0,
,Brandon Lajoie,Alaska-Anchorage,F,Fr,16,3,2,5,0.3125,8,13,0,0,0,-4,3,0,0,
,Justin Paul,St. Lawrence,F,Jr,16,4,1,5,0.3125,6,45,1,1,1,-4,13,6,7,46.2
,Simon Tassy,Minnesota State,F,Fr,15,1,4,5,0.3333,0,29,0,0,0,6,1,0,0,
,Ryan Drkulec,Harvard,F,Jr,14,4,1,5,0.3571,8,17,0,0,0,2,5,0,0,
,Ethan Wolthers,Western Michigan,F,Fr,13,2,3,5,0.3846,2,12,1,0,0,2,2,0,0,
,Gustaf Westlund,Ohio State,F,Gr,7,2,3,5,0.7143,4,23,0,0,0,2,2,12,7,63.2
,Frank Ireland,Stonehill,F,So,5,2,3,5,1,4,18,0,1,0,-6,4,6,6,50
,Dean Schwenninger,Stonehill,F,Fr,4,1,4,5,1.25,21,10,0,0,0,-2,0,30,31,49.2
1049,Ivan Zivlak,Merrimack,D,So,38,0,4,4,0.1053,2,31,0,0,0,4,35,0,2,0
,Owen Norton,Mercyhurst,D,Gr,36,0,4,4,0.1111,41,33,0,0,0,-13,32,0,0,
,Patrick Dawson,Sacred Heart,D,Sr,36,2,2,4,0.1111,10,28,0,0,0,4,41,0,0,
,Aaron Myers,Bemidji State,F,Jr,35,3,1,4,0.1143,6,42,0,0,0,-4,10,111,121,47.8
,Ben Brinkman,Notre Dame,D,Gr,35,2,2,4,0.1143,20,24,0,0,0,-8,49,1,0,100
,Hunter Lellig,Bowling Green,D,Sr,34,0,4,4,0.1176,34,27,0,0,0,-6,63,0,0,
,Quinton Pepper,St. Thomas,F,Fr,34,0,4,4,0.1176,6,33,0,0,0,-10,2,8,16,33.3
,Thomas Sinclair,Vermont,F,Fr,33,2,2,4,0.1212,2,27,1,0,0,-7,15,121,123,49.6
,Tyler Rollwagen,Omaha,F,Fr,33,1,3,4,0.1212,14,21,0,0,0,0,6,52,59,46.8
,Evan Dougherty,Bowling Green,F,Sr,32,2,2,4,0.125,12,32,0,2,0,-13,18,23,24,48.9
,Tyrone Bronte,Michigan Tech,F,Jr,32,3,1,4,0.125,12,35,1,0,0,6,8,22,13,62.9
,Philip Törnqvist,Vermont,D,Fr,32,1,3,4,0.125,4,28,0,0,0,-4,15,0,0,
,Harrison Blaisdell,New Hampshire,F,Sr,32,1,3,4,0.125,10,39,0,0,0,-9,29,169,171,49.7
,Philip Waugh,Mercyhurst,F,Jr,31,1,3,4,0.129,16,40,0,0,0,-8,48,0,0,
,Jonathan Ziskie,Niagara,F,Fr,31,1,3,4,0.129,14,19,0,0,0,-2,26,0,0,
,Kieran O'Hearn,Yale,D,So,31,0,4,4,0.129,24,21,0,0,0,-12,50,0,0,
,Ryan Helliwell,Notre Dame,D,So,31,1,3,4,0.129,19,25,0,0,0,1,39,1,1,50
,Steven Townley,Dartmouth,F,So,30,0,4,4,0.1333,4,23,0,0,0,-5,12,111,142,43.9
,Jens Richards,Vermont,F,Fr,30,3,1,4,0.1333,6,31,0,0,0,-6,12,1,1,50
,Ray Christy,Colorado College,F,Jr,30,1,3,4,0.1333,6,26,0,0,0,0,6,1,0,100
,Joe Berg,Princeton,F,Jr,30,3,1,4,0.1333,8,36,0,0,0,1,7,0,0,
,Lane Brockhoff,Niagara,D,Fr,30,0,4,4,0.1333,39,25,0,0,0,-9,36,0,0,
,William Hallén,Miami,F,Fr,29,3,1,4,0.1379,28,27,0,0,0,-16,15,112,148,43.1
,Tucker McRae,Dartmouth,D,Fr,29,1,3,4,0.1379,22,24,0,0,0,-13,34,0,0,
,Pat Lawn,Bentley,D,Fr,29,2,2,4,0.1379,16,25,0,0,0,2,39,0,0,
,Christian Krygier,Michigan State,D,Gr,28,1,3,4,0.1429,23,39,0,0,0,-7,35,0,0,
,Thomas Daskas,Miami,F,Jr,28,2,2,4,0.1429,12,32,0,0,0,-8,12,97,145,40.1
,Chikara Hanzawa,Sacred Heart,F,Fr,28,1,3,4,0.1429,10,17,0,0,0,-4,4,0,0,
,Nick Rhéaume,Mass.-Lowell,F,Fr,27,3,1,4,0.1481,2,42,0,0,0,-1,12,7,6,53.8
,Tristan Sarsland,Clarkson,D,Fr,27,1,3,4,0.1481,20,12,0,0,0,-2,16,0,0,
,Matthew Jennings,St. Thomas,F,Sr,26,2,2,4,0.1538,8,24,0,0,0,-9,28,37,46,44.6
,Kalen Szeto,Yale,F,Fr,25,2,2,4,0.16,4,30,0,0,0,-10,4,10,24,29.4
,Dalton Messina,Ohio State,F,Sr,25,1,3,4,0.16,10,21,0,0,0,0,3,69,40,63.3
,Marcus Walter,Bentley,D,Sr,24,0,4,4,0.1667,8,24,0,0,0,-3,32,0,0,
,Zackary Tonelli,Brown,F,Fr,24,0,4,4,0.1667,4,12,0,0,0,-1,7,0,0,
,Alex Gomez,Alaska-Anchorage,F,Fr,24,2,2,4,0.1667,2,9,0,0,0,-3,9,52,87,37.4
,Jack Olmstead,Miami,F,Sr,23,2,2,4,0.1739,10,27,0,0,0,-11,6,1,5,16.7
,Kirklan Irey,Bemidji State,F,Fr,23,1,3,4,0.1739,2,25,0,0,0,-5,2,0,1,0
,Connor Gregga,Minnesota State,F,Jr,23,2,2,4,0.1739,6,31,1,0,0,1,8,1,0,100
,Frankie Carogioiello,Miami,F,Fr,22,0,4,4,0.1818,8,14,0,0,0,0,0,0,0,
,Lucas Olvestad,Denver,D,Fr,22,1,3,4,0.1818,10,24,0,0,0,7,8,0,0,
,Danny Weight,Colorado College,F,Jr,22,1,3,4,0.1818,13,24,0,0,0,3,4,0,0,
,Cade Kowalski,Ferris State,F,Sr,21,3,1,4,0.1905,0,15,1,0,1,-7,14,48,72,40
,Austen May,Providence,D,Fr,21,3,1,4,0.1905,4,32,0,0,0,-1,12,0,0,
,Justin Michaelian,Maine,F,Gr,20,1,3,4,0.2,2,27,0,0,0,3,7,2,6,25
,Luke Farthing,Ferris State,D,Jr,20,1,3,4,0.2,25,26,0,0,0,-11,13,0,0,
,Morgan Winters,New Hampshire,F,Fr,20,4,0,4,0.2,16,29,0,1,1,-9,5,91,116,44
,Tyler Williams,Lake Superior,F,Jr,20,1,3,4,0.2,6,15,0,0,0,3,1,2,0,100
,Altti Nykanen,RPI,F,Jr,20,2,2,4,0.2,17,25,0,0,0,-3,2,0,0,
,Alex Servagno,Penn State,F,Fr,19,2,2,4,0.2105,6,28,1,0,0,0,5,13,26,33.3
,Max Osborne,Alaska-Anchorage,D,Jr,19,0,4,4,0.2105,4,7,0,0,0,-2,20,0,0,
,Eric Otto,American Int'l,F,Jr,18,2,2,4,0.2222,4,9,0,0,0,0,7,73,95,43.5
,David Ma,Princeton,D,So,17,0,4,4,0.2353,16,29,0,0,0,0,14,1,0,100
,Jonny Russell,Brown,F,Sr,17,2,2,4,0.2353,10,19,0,0,0,0,6,3,4,42.9
,Reese Farrell,Army,F,Fr,16,2,2,4,0.25,2,16,0,0,0,2,2,0,0,
,Trevor Russell,Michigan Tech,D,So,16,4,0,4,0.25,10,20,1,0,0,5,26,1,0,100
,Tommy Bannister,Mercyhurst,F,Fr,16,1,3,4,0.25,2,15,0,0,0,-4,5,13,20,39.4
,Aidan Connolly,Sacred Heart,F,Fr,15,4,0,4,0.2667,0,27,1,0,0,1,2,0,1,0
,Jordan Schulting,Bentley,D,Gr,15,0,4,4,0.2667,2,23,0,0,0,-3,16,0,1,0
,Ty Pochipiniski,Air Force,F,Sr,14,1,3,4,0.2857,8,11,0,0,0,0,4,46,65,41.4
,Rylan Van Unen,Northern Michigan,F,So,14,4,0,4,0.2857,17,15,1,1,0,-4,3,0,0,
,Jett Jungels,Northern Michigan,F,So,13,1,3,4,0.3077,6,11,0,0,0,-1,3,0,1,0
,Will Arquiett,St. Lawrence,F,So,13,2,2,4,0.3077,2,15,0,0,0,1,3,3,0,100
,Thomas Manty,Brown,F,So,10,2,2,4,0.4,2,10,1,0,0,0,5,0,0,
,Eric Parker,Bowling Green,D,So,8,1,3,4,0.5,2,5,0,0,0,3,8,0,0,
1114,John Gelatt,Holy Cross,F,So,38,0,3,3,0.0789,19,47,0,0,0,-15,11,128,167,43.4
,Ryan O'Connell,Michigan Tech,D,Gr,35,0,3,3,0.0857,14,19,0,0,0,-3,64,0,0,
,Will Magnuson,Bemidji State,D,So,35,1,2,3,0.0857,4,30,0,1,0,-6,47,0,0,
,Elliott McDermott,Massachusetts,D,Jr,35,1,2,3,0.0857,10,55,0,0,0,2,36,1,0,100
,Connor Sweeney,New Hampshire,F,So,34,0,3,3,0.0882,6,25,0,0,0,-4,11,51,53,49
,Brady Berard,Providence,F,Fr,34,1,2,3,0.0882,8,36,1,0,0,3,9,15,18,45.5
,Tim Clifton,Sacred Heart,F,Sr,34,1,2,3,0.0882,8,10,0,0,0,0,6,106,75,58.6
,Luke LaMaster,Wisconsin,D,Jr,34,1,2,3,0.0882,37,21,1,0,0,-7,37,0,0,
,Tommy Middleton,Colorado College,F,So,33,1,2,3,0.0909,8,30,0,0,0,0,15,4,4,50
,Tucker Hodgson,Bentley,D,So,33,1,2,3,0.0909,35,25,0,0,0,-9,28,0,1,0
,Ryan Sullivan,Massachusetts,F,Jr,32,2,1,3,0.0938,8,24,0,0,0,-5,18,77,102,43
,Luke Robinson,Air Force,D,Jr,32,1,2,3,0.0938,30,26,0,0,0,-11,43,0,0,
,Charlie Spence,Holy Cross,D,Fr,30,1,2,3,0.1,12,17,0,0,0,4,14,0,0,
,Brett Roloson,Lake Superior,F,So,30,0,3,3,0.1,4,25,0,0,0,-13,8,65,112,36.7
,Nico Somerville,American Int'l,D,Jr,30,0,3,3,0.1,18,26,0,0,0,-4,31,0,0,
,Kieran Ruscheinski,Lindenwood,D,Fr,29,1,2,3,0.1034,20,12,0,0,1,-5,49,0,0,
,Henry Wagner,Yale,F,Jr,29,0,3,3,0.1034,12,32,0,0,0,-9,8,0,3,0
,Garrett Pinoniemi,Minnesota,F,Fr,29,2,1,3,0.1034,4,11,0,1,0,-2,9,61,69,46.9
,Cade Alami,Boston College,D,So,29,0,3,3,0.1034,21,20,0,0,0,-4,9,0,0,
,Jordan Venegoni,Lake Superior,F,So,28,2,1,3,0.1071,18,37,0,0,0,2,4,0,1,0
,Nolan Sawchuk,St. Thomas,D,Sr,28,1,2,3,0.1071,6,20,0,0,0,0,27,0,0,
,Xavier Lapointe,RIT,D,Fr,28,1,2,3,0.1071,19,20,0,0,0,-3,9,0,0,
,Trevor Smith,Army,F,Fr,27,1,2,3,0.1111,8,23,0,0,0,-2,5,19,26,42.2
,Zach Faremouth,Ferris State,F,So,27,0,3,3,0.1111,22,15,0,0,0,0,13,130,143,47.6
,Kaden Bohlsen,Omaha,F,Jr,26,2,1,3,0.1154,26,26,0,1,0,-8,9,7,9,43.8
,Dylan Herzog,Yale,D,So,26,0,3,3,0.1154,16,32,0,0,0,-18,43,0,0,
,Joey Pierce,Minnesota-Duluth,D,Fr,26,0,3,3,0.1154,8,23,0,0,0,-6,32,0,0,
,Ryan Sorkin,Dartmouth,F,Jr,25,0,3,3,0.12,25,16,0,0,0,-9,16,3,8,27.3
,Blake Mesenburg,Miami,F,Fr,25,2,1,3,0.12,12,25,0,0,0,-1,6,104,112,48.1
,Eric Linell,Bentley,F,Sr,25,1,2,3,0.12,6,43,0,0,0,-14,7,1,5,16.7
,Joe Leahy,Vermont,D,Gr,25,1,2,3,0.12,27,27,1,0,0,-4,27,0,0,
,Zane Demsey,Miami,D,Fr,25,0,3,3,0.12,33,25,0,0,0,-3,28,1,0,100
,Luke Johnson,Minnesota-Duluth,F,Fr,25,1,2,3,0.12,11,18,0,0,0,-2,7,0,0,
,Matteo Costantini,North Dakota,F,So,25,2,1,3,0.12,4,29,0,0,0,-5,1,21,9,70
,Matt Johnson,Alaska-Anchorage,F,Fr,24,2,1,3,0.125,8,15,0,0,0,-8,9,7,6,53.8
,Chris Klack,Clarkson,F,Sr,24,1,2,3,0.125,8,22,0,0,0,0,20,0,4,0
,Spencer Schneider,Bowling Green,F,So,24,0,3,3,0.125,8,19,0,0,0,-10,16,1,0,100
,Matt Vermaeten,Canisius,F,So,22,0,3,3,0.1364,4,23,0,0,0,-1,16,61,77,44.2
,Blake Wells,Mass.-Lowell,F,Sr,22,2,1,3,0.1364,6,28,0,0,0,1,7,1,1,50
,Santeri Hartikainen,Long Island,F,Sr,22,0,3,3,0.1364,4,17,0,0,0,-8,8,51,45,53.1
,Sam Duerr,Maine,D,So,22,0,3,3,0.1364,8,16,0,0,0,-2,12,0,0,
,Nathan Kelly,Union,D,Jr,22,0,3,3,0.1364,0,14,0,0,0,-2,27,1,0,100
,Owen Murray,Massachusetts,D,Fr,21,1,2,3,0.1429,12,23,1,0,0,-12,13,2,1,66.7
,Mitchell Becker,Mass.-Lowell,D,Fr,21,1,2,3,0.1429,8,16,0,1,0,2,2,0,0,
,Mitch Andres,Boston College,D,Sr,21,1,2,3,0.1429,0,10,0,0,0,1,4,0,0,
,Charlie Strobel,Minnesota,F,Fr,20,0,3,3,0.15,2,19,0,0,0,-3,4,0,0,
,Vince Corcoran,Bemidji State,D,Fr,20,0,3,3,0.15,4,9,0,0,0,0,13,0,0,
,Nicolas Ardanaz,RPI,D,Fr,20,0,3,3,0.15,8,14,0,0,0,-11,13,0,0,
,Aidan Carney,Maine,F,Fr,19,2,1,3,0.1579,2,12,0,0,0,-2,5,0,0,
,Brett Chorske,Colorado College,F,So,19,2,1,3,0.1579,2,14,0,2,0,-6,3,1,1,50
,Kaleb Ergang,Ferris State,F,So,19,1,2,3,0.1579,10,26,0,0,0,-8,1,0,0,
,Hugo Esselin,Merrimack,F,Sr,19,2,1,3,0.1579,10,13,1,0,0,2,7,0,4,0
,Oliver MacDonald,Western Michigan,F,Jr,19,0,3,3,0.1579,6,7,0,0,0,-1,1,1,0,100
,Ryan Rosborough,St. Cloud State,F,So,19,0,3,3,0.1579,0,14,0,0,0,2,7,3,4,42.9
,Alex Murray,Miami,D,So,19,0,3,3,0.1579,10,17,0,0,0,0,7,0,0,
,Ethan Benz,Union,F,Fr,18,0,3,3,0.1667,4,10,0,0,0,0,6,64,93,40.8
,Brendan Clark,Brown,F,So,18,1,2,3,0.1667,8,25,0,0,0,-2,8,7,12,36.8
,Davis Goukler,Alaska-Anchorage,D,Fr,17,2,1,3,0.1765,6,10,0,0,0,-4,22,0,0,
,Daniel Baldassarra,Long Island,F,Fr,17,1,2,3,0.1765,2,16,0,0,0,2,4,0,1,0
,Kyler Kovich,Cornell,F,So,16,1,2,3,0.1875,4,10,0,0,0,3,2,0,0,
,Hunter Andrew,Canisius,F,Fr,15,1,2,3,0.2,10,14,0,1,0,-3,6,0,1,0
,Luke Bast,North Dakota,D,So,13,1,2,3,0.2308,10,4,0,1,0,-10,8,0,0,
,Xavier Jean-Louis,Alaska,D,Fr,13,0,3,3,0.2308,4,8,0,0,0,4,1,0,0,
,Luke Johnson,Providence,D,Sr,12,0,3,3,0.25,0,7,0,0,0,-2,6,0,0,
,Alex Krause,Dartmouth,F,Fr,12,3,0,3,0.25,17,15,0,0,0,-3,3,0,1,0
,Patrik Satosaari,Bemidji State,D,Fr,12,0,3,3,0.25,0,11,0,0,0,-3,8,0,0,
,Bram Scheerer,Union,F,Jr,12,1,2,3,0.25,10,15,0,0,0,2,12,0,0,
,Conner Jean,Holy Cross,F,Sr,11,1,2,3,0.2727,4,6,0,0,0,-3,1,32,60,34.8
,Kevin Anderson,Princeton,F,Fr,9,0,3,3,0.3333,0,12,0,0,0,2,2,24,25,49
,Grant Hebert,Maine,F,Gr,8,1,2,3,0.375,0,12,0,0,0,-3,1,24,25,49
,Jackson Niedermayer,Arizona State,F,So,7,1,2,3,0.4286,2,8,0,0,0,1,4,0,0,
1185,Yaniv Perets,Quinnipiac,G,So,41,0,2,2,0.0488,2,0,0,0,0,0,0,0,0,
,Campbell Cichosz,Minnesota State,D,Fr,36,0,2,2,0.0556,6,36,0,0,0,0,37,0,0,
,Emil Zetterquist,St. Lawrence,G,Gr,36,0,2,2,0.0556,2,0,0,0,0,0,0,0,0,
,CJ Regula,Ohio State,D,Sr,35,0,2,2,0.0571,16,28,0,0,0,2,16,0,0,
,Beni Halasz,Northern Michigan,G,Fr,35,0,2,2,0.0571,0,0,0,0,0,0,0,0,0,
,Luke Lush,Sacred Heart,G,Sr,35,0,2,2,0.0571,2,0,0,0,0,0,0,0,0,
,Aaron Trotter,St. Thomas,G,So,34,0,2,2,0.0588,4,0,0,0,0,0,0,0,0,
,Andrew Garby,Army,D,So,34,1,1,2,0.0588,16,24,0,0,0,-12,25,0,0,
,Bryan Huggins,Lake Superior,D,Fr,34,0,2,2,0.0588,24,22,0,0,0,-1,16,0,4,0
,Grant Hindman,Lake Superior,D,So,34,0,2,2,0.0588,18,17,0,0,0,-8,36,0,0,
,Artyom Borshyov,Lake Superior,D,Jr,33,1,1,2,0.0606,10,31,1,0,0,-15,36,0,1,0
,Victor Ostman,Maine,G,Jr,33,0,2,2,0.0606,4,0,0,0,0,0,0,0,0,
,Sean Vlasich,Army,D,Fr,32,1,1,2,0.0625,4,21,0,0,0,-6,21,1,0,100
,Hank Kempf,Cornell,D,So,31,1,1,2,0.0645,10,25,0,0,0,12,30,0,0,
,Ryan Carmichael,Yale,D,Sr,31,2,0,2,0.0645,12,42,0,0,0,1,32,0,0,
,Robby Drazner,Miami,D,Jr,31,1,1,2,0.0645,23,20,0,0,0,-2,26,0,0,
,Jake Beaune,Mercyhurst,D,So,30,1,1,2,0.0667,22,40,0,0,0,-2,46,0,0,
,Jack MacNab,Holy Cross,F,Sr,30,0,2,2,0.0667,4,24,0,0,0,-6,9,2,9,18.2
,Conor Lovett,New Hampshire,F,So,29,1,1,2,0.069,16,23,0,0,0,-7,6,98,112,46.7
,Kaelan Taylor,Clarkson,D,Jr,29,1,1,2,0.069,21,14,0,0,1,-7,31,0,0,
,Noah Giesbrecht,Ferris State,G,So,28,0,2,2,0.0714,2,0,0,0,0,0,0,0,0,
,Sean Keohan,Dartmouth,D,Sr,27,0,2,2,0.0741,6,5,0,0,0,-10,16,0,0,
,Nick Marciano,Princeton,D,Fr,26,1,1,2,0.0769,12,19,0,0,0,3,13,0,0,
,Matt Hayami,Princeton,F,Sr,26,2,0,2,0.0769,0,17,0,0,0,0,4,0,0,
,Adam Arvedson,Merrimack,D,So,26,0,2,2,0.0769,6,11,0,0,0,1,9,0,0,
,Garrett Daly,St. Thomas,D,Jr,26,0,2,2,0.0769,37,16,0,0,0,0,33,0,1,0
,Eric Huss,Army,F,Jr,26,1,1,2,0.0769,4,12,0,0,0,-8,0,0,0,
,Stefan Owens,Mass.-Lowell,F,So,26,2,0,2,0.0769,2,42,2,0,0,-1,10,65,71,47.8
,Sebastian Tamburro,Colgate,F,Fr,25,1,1,2,0.08,4,18,1,0,0,-6,3,23,27,46
,Kyle Aucoin,Harvard,D,So,24,0,2,2,0.0833,4,10,0,0,0,-4,7,0,0,
,Tyler Spott,Northeastern,D,Sr,24,0,2,2,0.0833,16,20,0,0,0,4,27,0,0,
,Jarrett Fiske,American Int'l,G,Sr,24,0,2,2,0.0833,0,0,0,0,0,0,0,0,0,
,Danny Ciccarello,RPI,F,Fr,24,1,1,2,0.0833,8,17,0,0,1,-11,9,88,78,53
,Noah Ellis,Massachusetts,D,Fr,23,1,1,2,0.087,6,19,0,0,0,6,15,0,0,
,Cam Gendron,New Hampshire,F,Jr,23,1,1,2,0.087,4,25,0,0,0,-10,14,11,14,44
,Fin Williams,Notre Dame,F,Fr,22,1,1,2,0.0909,6,10,0,0,0,1,3,42,56,42.9
,Kent Anderson,Denver,D,Fr,22,0,2,2,0.0909,4,12,0,0,0,3,15,0,0,
,Jaxson Ezman,Princeton,F,Fr,22,0,2,2,0.0909,41,17,0,0,0,-2,5,14,24,36.8
,Tanner Main,Bentley,D,So,22,1,1,2,0.0909,10,27,0,0,0,-10,11,0,0,
,Philippe Jacques,RIT,F,Fr,22,1,1,2,0.0909,12,14,0,0,0,-1,5,47,57,45.2
,Kennedy O'Connor,Massachusetts,D,Fr,21,0,2,2,0.0952,2,8,0,0,0,-2,15,0,0,
,Mark Gallant,Dartmouth,F,Sr,21,2,0,2,0.0952,2,25,1,0,0,-8,10,6,4,60
,Nick Donato,Miami,D,So,20,0,2,2,0.1,6,10,0,0,0,-10,13,0,1,0
,Dawson Bruneski,Maine,D,Sr,19,0,2,2,0.1053,8,14,0,0,0,1,9,0,0,
,Max Neill,Lindenwood,F,Fr,19,1,1,2,0.1053,17,12,0,0,0,-12,7,21,41,33.9
,Jacob Badal,Ferris State,F,Fr,18,1,1,2,0.1111,2,40,0,0,0,-5,3,0,0,
,TJ Schweighardt,Mass.-Lowell,D,Fr,18,1,1,2,0.1111,2,9,0,0,0,-4,13,0,0,
,Jasper Lester,Air Force,D,So,18,0,2,2,0.1111,6,9,0,0,0,-3,4,0,0,
,Cade Neilson,Alaska,F,Fr,18,0,2,2,0.1111,8,15,0,0,0,-3,5,73,82,47.1
,Liam Dennison,Merrimack,D,Sr,17,0,2,2,0.1176,21,19,0,0,0,5,14,0,0,
,Cole Craft,Lake Superior,F,So,17,0,2,2,0.1176,4,11,0,0,0,-6,0,0,0,
,James McIsaac,RPI,F,Jr,16,2,0,2,0.125,23,19,0,0,1,-10,2,0,11,0
,Brett Willits,Northern Michigan,F,So,16,1,1,2,0.125,10,10,0,0,0,-3,3,32,39,45.1
,Alex Nordstrom,Michigan Tech,F,So,16,0,2,2,0.125,4,5,0,0,0,3,5,0,1,0
,George Grannis,Clarkson,F,So,16,0,2,2,0.125,2,10,0,0,0,0,5,0,1,0
,Trevor Griebel,Merrimack,D,Fr,16,2,0,2,0.125,10,14,1,0,0,1,14,0,0,
,Dylan Schuett,Long Island,F,So,16,1,1,2,0.125,10,12,0,0,0,-5,4,69,54,56.1
,Adam Jeffery,RIT,F,Fr,16,2,0,2,0.125,15,10,1,0,0,3,6,0,0,
,Zach Michaelis,Northern Michigan,F,Fr,15,1,1,2,0.1333,2,13,0,0,0,-2,3,0,0,
,Nicholas Trela,St. Lawrence,F,Jr,15,1,1,2,0.1333,2,13,0,0,0,-3,2,0,0,
,Brandon Perrone,Long Island,G,Sr,14,0,2,2,0.1429,0,0,0,0,0,0,0,0,0,
,Trym Lokkeberg,Dartmouth,F,So,14,2,0,2,0.1429,4,6,0,0,0,-1,7,9,14,39.1
,Ty Smilanic,Wisconsin,F,Jr,14,1,1,2,0.1429,7,17,0,1,0,-8,4,0,0,
,Anthony Cipollone,Quinnipiac,F,Fr,14,1,1,2,0.1429,0,8,0,0,0,1,4,0,0,
,Ryan Upson,Bentley,F,Fr,14,1,1,2,0.1429,4,9,0,0,0,1,4,0,0,
,Grant Anderson,Sacred Heart,D,Jr,13,0,2,2,0.1538,2,11,0,0,0,1,5,0,0,
,Joe Solimine,Holy Cross,F,Fr,13,1,1,2,0.1538,5,6,0,0,0,1,5,23,31,42.6
,Colby MacArthur,Union,F,Fr,13,0,2,2,0.1538,0,7,0,0,0,-3,5,2,0,100
,Oliver Tarr,Canisius,F,Fr,13,1,1,2,0.1538,4,22,0,1,0,-6,5,0,0,
,Matt Thomson,Bentley,F,,13,1,1,2,0.1538,19,21,0,0,0,-1,7,8,9,47.1
,Will Margel,New Hampshire,F,So,12,0,2,2,0.1667,0,13,0,0,0,-3,0,0,2,0
,Mikey Adamson,Massachusetts,D,Fr,11,1,1,2,0.1818,4,6,0,0,0,0,9,0,0,
,Brian Carrabes,Boston University,F,So,11,1,1,2,0.1818,0,7,0,1,0,1,0,0,0,
,Nick Unruh,Dartmouth,F,Jr,11,0,2,2,0.1818,0,7,0,0,0,-5,1,0,2,0
,Gustav Müller,Long Island,F,Jr,11,1,1,2,0.1818,2,19,0,0,0,-2,4,9,10,47.4
,Matt Allen,Union,F,Sr,11,0,2,2,0.1818,6,9,0,0,0,0,8,0,0,
,Andrew Kangas,St. Thomas,F,Sr,11,1,1,2,0.1818,6,10,0,0,0,-3,3,4,3,57.1
,Evan McIntyre,Ohio State,D,Jr,10,0,2,2,0.2,2,10,0,0,0,3,8,0,0,
