Rk,Name,Team,Pos.,Yr,GP,G,A,PTS,Pt/Gm,PIM,Shots,GWG,PPG,SHG,+/-,Blk,FW,FL,FO%
,J.R. Ashmead,Robert Morris,D,Fr,33,0,2,2,0.0606,14,31,0,0,0,-6,39,0,0,
,Frankie Carogioiello,Miami,F,Jr,32,1,1,2,0.0625,24,13,0,0,0,-12,8,4,7,36.4
,Carson Reed,Alaska,D,Fr,31,1,1,2,0.0645,10,33,1,0,0,-8,39,0,0,
,Will Hughes,Harvard,F,Fr,31,1,1,2,0.0645,6,24,0,0,0,-7,10,138,170,44.8
,Brehdan Engum,Boston University,D,Gr,30,0,2,2,0.0667,8,21,0,0,0,7,62,0,0,
,Mike Brown,Lake Superior,D,Jr,30,0,2,2,0.0667,47,35,0,0,0,4,36,1,0,100
,Jaryd Sych,Mercyhurst,D,So,30,2,0,2,0.0667,12,27,0,0,0,-15,62,0,0,
,Douglas Scott,RIT,D,Sr,28,1,1,2,0.0714,10,17,0,0,0,-15,20,0,0,
,A.J. Macaulay,Bemidji State,D,Sr,28,0,2,2,0.0714,4,17,0,0,0,-5,28,0,0,
,Mason Kucenski,St. Lawrence,G,So,28,0,2,2,0.0714,0,0,0,0,0,0,0,0,0,
,Evan Miller,RIT,F,Sr,28,1,1,2,0.0714,8,16,0,0,0,-14,12,16,23,41
,Jacob Bernadet,St. Lawrence,F,Fr,27,1,1,2,0.0741,2,30,0,1,0,-15,7,1,2,33.3
,Philip Svedebäck,Providence,G,Jr,26,0,2,2,0.0769,0,0,0,0,0,0,0,0,0,
,Charlie Kinsman,Vermont,D,Fr,26,1,1,2,0.0769,2,16,0,0,0,-4,12,0,0,
,Griffin Jurecki,Michigan State,F,So,26,0,2,2,0.0769,0,50,0,0,0,-2,3,0,0,
,Gustav Blom,RIT,F,Jr,26,2,0,2,0.0769,8,24,0,0,0,-1,30,0,0,
,Stefan Owens,Mass.-Lowell,F,Sr,26,2,0,2,0.0769,0,29,1,0,0,-4,14,74,103,41.8
,Brendan Poshak,Northern Michigan,F,So,25,1,1,2,0.08,4,24,0,0,0,-9,16,3,3,50
,David Helledy,Bentley,D,Fr,25,0,2,2,0.08,6,13,0,0,0,-3,7,0,0,
,Christian Kocsis,Mercyhurst,F,Fr,25,0,2,2,0.08,10,15,0,0,0,-20,28,2,4,33.3
,Kade Turner,Ferris State,D,Fr,25,1,1,2,0.08,4,8,0,0,0,-9,28,1,0,100
,Brendan Wang,Princeton,D,Jr,25,1,1,2,0.08,2,18,0,1,0,0,16,0,0,
,Elan Bar-Lev-Wise,Yale,F,Jr,25,1,1,2,0.08,8,12,0,0,1,-15,11,89,149,37.4
,Carter Rose,Clarkson,D,So,25,0,2,2,0.08,10,20,0,0,0,3,10,0,1,0
,Zackary Tonelli,Brown,F,Jr,25,2,0,2,0.08,6,25,0,0,2,-1,13,1,4,20
,Nate Benoit,Quinnipiac,D,Fr,24,0,2,2,0.0833,4,8,0,0,0,1,11,0,0,
,Sam Hall,St. Lawrence,D,Fr,24,0,2,2,0.0833,8,15,0,0,0,-9,8,0,0,
,James Fisher,Northeastern,F,Fr,24,1,1,2,0.0833,6,21,0,0,0,-3,8,0,0,
,Ryder Donovan,St. Thomas,F,Gr,24,0,2,2,0.0833,24,21,0,0,0,-1,16,18,36,33.3
,Jack Page,Boston University,D,Sr,23,0,2,2,0.087,14,6,0,0,0,-2,12,0,0,
,Tyler Muszelik,Connecticut,G,Jr,23,0,2,2,0.087,0,1,0,0,0,0,0,0,0,
,Callum Gau,Augustana,F,So,23,1,1,2,0.087,19,23,1,0,0,-6,13,89,99,47.3
,Carson Peters,St. Thomas,D,Jr,23,0,2,2,0.087,6,11,0,0,0,5,27,0,0,
,Luke Marshall,Canisius,D,Fr,23,1,1,2,0.087,6,25,0,0,0,0,28,0,0,
,Brayden Morrison,Miami,F,Jr,23,0,2,2,0.087,20,11,0,0,0,-9,8,67,79,45.9
,Tucker Ness,Arizona State,D,Jr,21,0,2,2,0.0952,6,11,0,0,0,1,5,0,0,
,Evan Orloff,St. Lawrence,D,Fr,20,0,2,2,0.1,10,11,0,0,0,-1,5,0,0,
,Leo Schwartz,Brown,D,Fr,20,0,2,2,0.1,6,10,0,0,0,2,18,0,0,
,Grayson Arnott,Maine,D,Jr,20,2,0,2,0.1,4,24,1,0,0,4,11,0,0,
,Matthew McGroarty,Quinnipiac,F,So,20,0,2,2,0.1,2,11,0,0,0,-4,4,52,34,60.5
,Nolan Gagnon,Alaska-Anchorage,D,Fr,20,0,2,2,0.1,4,20,0,0,0,-1,17,0,1,0
,Fin Williams,Minnesota State,F,Jr,19,1,1,2,0.1053,2,9,1,0,0,1,5,54,41,56.8
,Joshua Schenk,Dartmouth,F,Fr,19,0,2,2,0.1053,2,16,0,0,0,-2,7,10,24,29.4
,Tobias Larsen,American Int'l,D,Fr,18,0,2,2,0.1111,10,14,0,0,0,-1,15,0,0,
,Blais Richartz,Michigan Tech,F,Gr,18,1,1,2,0.1111,0,16,0,0,0,-4,2,9,8,52.9
,Ethan Warrener,Alaska-Anchorage,D,Fr,18,1,1,2,0.1111,6,15,0,0,0,-5,16,0,0,
,Ryan MacPherson,New Hampshire,F,Fr,18,1,1,2,0.1111,2,7,0,0,0,1,2,11,12,47.8
,JP Steele,Alaska-Anchorage,D,Fr,17,0,2,2,0.1176,12,11,0,0,0,0,18,1,0,100
,Pavol Funtek,Alaska-Anchorage,D,Fr,17,1,1,2,0.1176,6,5,0,0,0,-2,12,0,0,
,Hunter Hastings,Stonehill,F,So,16,1,1,2,0.125,4,14,0,0,0,-4,7,19,29,39.6
,Dean Schwenninger,Stonehill,F,Jr,16,0,2,2,0.125,10,16,0,0,0,-5,12,124,102,54.9
,Conner Brown,Ferris State,D,Fr,16,0,2,2,0.125,4,14,0,0,0,-3,3,0,0,
,Vann Yuhas,Merrimack,F,Fr,16,2,0,2,0.125,21,8,1,0,0,-4,6,0,1,0
,Noah Barlage,Alaska,D,Fr,15,0,2,2,0.1333,2,3,0,0,0,6,8,0,0,
,Ty Outen,Long Island,G,Jr,14,0,2,2,0.1429,2,0,0,0,0,0,0,0,0,
,Ethan Benz,Union,F,Jr,14,1,1,2,0.1429,0,17,1,0,0,-2,7,0,0,
,Rylee Hlusiak,Sacred Heart,F,So,14,1,1,2,0.1429,0,10,0,0,0,-1,6,1,2,33.3
,Tommy Lyons,Harvard,F,Sr,13,0,2,2,0.1538,0,7,0,0,0,0,6,16,17,48.5
,Nicholas Wolfenberg,Cornell,D,Fr,13,1,1,2,0.1538,2,8,0,0,0,2,3,0,0,
,Ben Troumbly,Augustana,F,Jr,12,1,1,2,0.1667,2,10,0,0,0,-3,8,1,5,16.7
,Theo Angesved,American Int'l,D,So,12,1,1,2,0.1667,4,8,0,0,0,1,25,0,0,
,Sean Keohane,Harvard,D,Fr,11,0,2,2,0.1818,12,7,0,0,0,-3,8,0,0,
,Brandon Lajoie,Alaska-Anchorage,F,Jr,11,1,1,2,0.1818,0,11,0,0,0,-1,3,0,1,0
,Michael Young,Princeton,F,So,11,0,2,2,0.1818,0,8,0,0,0,-1,3,0,0,
,Nathan King,Merrimack,D,Fr,11,0,2,2,0.1818,2,6,0,0,0,-2,7,0,0,
,Tim Lovell,Michigan,D,Gr,10,0,2,2,0.2,8,10,0,0,0,2,6,0,0,
,Luke Mylymok,Niagara,F,Gr,10,1,1,2,0.2,2,13,0,1,0,-9,8,1,2,33.3
,Tanner Ludtke,Omaha,F,So,9,1,1,2,0.2222,2,21,1,0,0,-1,0,6,2,75
,Cooper Haar,Canisius,F,Gr,9,0,2,2,0.2222,4,8,0,0,0,0,1,1,1,50
,Ryan Forberg,Lindenwood,F,Fr,9,0,2,2,0.2222,2,7,0,0,0,-2,4,5,1,83.3
,William Hallén,Miami,F,Jr,9,2,0,2,0.2222,4,9,1,0,0,-4,1,19,18,51.4
,Alex Weiermair,Denver,F,So,9,0,2,2,0.2222,0,5,0,0,0,3,1,2,2,50
,Brady Egan,Clarkson,F,Jr,9,0,2,2,0.2222,4,6,0,0,0,2,3,0,3,0
,Thomas Jarman,Lindenwood,D,Gr,8,0,2,2,0.25,2,2,0,0,0,0,14,0,0,
,Stephen Willey,Army,F,Jr,6,0,2,2,0.3333,0,5,0,0,0,0,1,0,0,
,Hunter Wallace,Merrimack,F,Fr,6,2,0,2,0.3333,0,7,0,0,0,2,2,0,0,
,Owen Simpson,Connecticut,D,So,5,0,2,2,0.4,0,4,0,0,0,2,3,0,0,
,Caden Brown,Ohio State,F,Sr,3,1,1,2,0.6667,0,2,1,0,0,2,0,9,10,47.4
1333,Tory Pitner,Denver,D,Fr,40,0,1,1,0.025,21,4,0,0,0,3,10,0,1,0
,Matt Davis,Denver,G,Sr,40,0,1,1,0.025,0,0,0,0,0,0,0,0,0,
,Mattias Sholl,Bemidji State,G,Sr,37,0,1,1,0.027,0,0,0,0,0,0,0,0,0,
,Albin Boija,Maine,G,So,37,0,1,1,0.027,0,1,0,0,0,0,0,0,0,
,Seth Constance,Northeastern,D,Fr,36,0,1,1,0.0278,4,7,0,0,0,-4,21,0,0,
,Ethan Langenegger,Clarkson,G,Gr,36,0,1,1,0.0278,0,1,0,0,0,0,0,0,0,
,Jake Peterson,Air Force,D,Fr,36,0,1,1,0.0278,2,24,0,0,0,-2,20,0,0,
,Noah West,Ferris State,G,Gr,35,0,1,1,0.0286,0,0,0,0,0,0,0,0,0,
,Cameron Whitehead,Northeastern,G,So,35,0,1,1,0.0286,0,0,0,0,0,0,0,0,0,
,Ian Shane,Cornell,G,Sr,34,0,1,1,0.0294,2,0,0,0,0,0,0,0,0,
,Eli Sebastian,Northeastern,F,So,33,1,0,1,0.0303,0,33,0,0,0,-15,29,138,202,40.6
,Andrew Takacs,Colgate,G,Jr,32,0,1,1,0.0313,6,1,0,0,0,0,0,0,0,
,Ryan Ouellette,Northern Michigan,G,Sr,32,0,1,1,0.0313,0,1,0,0,0,0,0,0,0,
,Jack Henry,Northeastern,D,Fr,32,0,1,1,0.0313,6,13,0,0,0,-9,23,0,0,
,Hunter Hady,Michigan,D,Fr,32,0,1,1,0.0313,35,10,0,0,0,-2,19,0,0,
,Tommy Scarfone,Wisconsin,G,Sr,32,0,1,1,0.0313,0,0,0,0,0,0,0,0,0,
,Aiden Yakimchuk,Lindenwood,D,Sr,32,0,1,1,0.0313,4,28,0,0,0,-5,43,0,0,
,Cam Kungle,Merrimack,D,Fr,32,0,1,1,0.0313,12,18,0,0,0,-4,37,0,0,
,JJ Cataldo,Army,G,Fr,31,0,1,1,0.0323,0,0,0,0,0,0,0,0,0,
,Finn Loftus,Massachusetts,D,Fr,31,0,1,1,0.0323,4,13,0,0,0,3,9,0,0,
,Josh Kotai,Augustana,G,So,31,0,1,1,0.0323,2,0,0,0,0,0,0,0,0,
,EJ Emery,North Dakota,D,Fr,31,0,1,1,0.0323,40,36,0,0,0,3,29,0,0,
,Noah Giesbrecht,RPI,G,Gr,30,0,1,1,0.0333,0,0,0,0,0,0,0,0,0,
,Ryan Williams,RIT,D,Fr,29,0,1,1,0.0345,8,18,0,0,0,-10,27,0,0,
,Grayden Daul,Northern Michigan,D,Fr,28,0,1,1,0.0357,16,12,0,0,0,-5,27,0,0,
,Ryan Rosborough,St. Cloud State,F,Sr,28,1,0,1,0.0357,4,36,1,0,0,-7,18,90,137,39.6
,Mike Murtagh,Connecticut,F,Fr,28,0,1,1,0.0357,4,33,0,0,0,-7,9,2,4,33.3
,Ajeet Gundarah,Sacred Heart,G,Fr,26,0,1,1,0.0385,0,0,0,0,0,0,0,0,0,
,Tucker McRae,Dartmouth,D,Jr,26,0,1,1,0.0385,6,16,0,0,0,-10,28,0,0,
,Chase Clark,American Int'l,G,Sr,25,0,1,1,0.04,5,0,0,0,0,0,0,0,0,
,Liam Souliere,Minnesota,G,Gr,25,0,1,1,0.04,0,0,0,0,0,0,0,0,0,
,Hampton Slukynsky,Western Michigan,G,Fr,25,0,1,1,0.04,0,0,0,0,0,0,0,0,0,
,Logan Terness,Ohio State,G,Sr,25,0,1,1,0.04,0,0,0,0,0,0,0,0,0,
,Cal Mell,Union,D,Jr,24,0,1,1,0.0417,6,5,0,0,0,-2,8,0,0,
,Croix Kochendorfer,Robert Morris,G,Fr,23,0,1,1,0.0435,2,0,0,0,0,0,0,0,0,
,Logan Stein,Michigan,G,Gr,23,0,1,1,0.0435,0,0,0,0,0,0,0,0,0,
,Jacob Dirks,Ferris State,F,Gr,23,1,0,1,0.0435,2,22,0,0,0,-8,10,56,71,44.1
,Philip Fankl,Michigan Tech,F,Fr,23,1,0,1,0.0435,0,23,0,0,0,-4,3,27,32,45.8
,Connor Gourley,Robert Morris,F,Fr,23,1,0,1,0.0435,20,13,0,0,0,-7,10,1,3,25
,Axel Mangbo,Vermont,G,So,23,0,1,1,0.0435,0,0,0,0,0,0,0,0,0,
,Connor Smith,Union,F,Fr,22,1,0,1,0.0455,6,13,0,0,0,-5,6,0,0,
,Billy Norcross,Northeastern,F,So,22,0,1,1,0.0455,2,12,0,0,0,-1,4,3,4,42.9
,Will Diamond,Northern Michigan,D,Fr,22,1,0,1,0.0455,21,13,0,0,0,-4,9,1,3,25
,Ben LeFranc,Holy Cross,D,Fr,22,1,0,1,0.0455,2,13,0,0,0,-3,8,0,0,
,Kaden Muir,Mercyhurst,D,Fr,21,0,1,1,0.0476,16,8,0,0,0,-16,34,0,0,
,Gentry Shamburger,Boston College,F,Gr,21,1,0,1,0.0476,10,11,1,0,0,1,10,0,0,
,Riley Stuart,Colorado College,F,So,21,1,0,1,0.0476,36,20,0,0,0,-7,5,21,29,42
,John Emmons,Miami,F,Fr,21,1,0,1,0.0476,29,14,0,0,0,-14,8,85,105,44.7
,Anthony Calafiore,Maine,F,So,21,1,0,1,0.0476,4,20,0,0,0,1,10,4,9,30.8
,Aaron Trotter,St. Thomas,G,Sr,20,0,1,1,0.05,0,0,0,0,0,0,0,0,0,
,Garrett Valk,Long Island,D,So,20,0,1,1,0.05,2,11,0,0,0,3,3,0,0,
,Jack Babbage,New Hampshire,D,Sr,20,1,0,1,0.05,6,18,0,0,0,-5,9,0,0,
,Ethan Robertson,Canisius,G,So,20,0,1,1,0.05,0,0,0,0,0,0,0,0,0,
,Henry Welsch,Mass.-Lowell,G,Gr,20,0,1,1,0.05,0,0,0,0,0,0,0,0,0,
,Cam Mannion,Stonehill,D,Jr,20,0,1,1,0.05,2,11,0,0,0,-1,18,0,0,
,Lynden Grandberg,Brown,F,Sr,20,1,0,1,0.05,4,12,0,0,0,3,9,22,23,48.9
,Jacob Vockler,Lindenwood,F,Fr,19,0,1,1,0.0526,4,21,0,0,0,-5,6,2,3,40
,Colin Grable,Dartmouth,D,Fr,19,0,1,1,0.0526,8,10,0,0,0,1,7,0,0,
,Colby Browne,Northern Michigan,F,Fr,19,0,1,1,0.0526,6,24,0,0,0,-6,10,2,6,25
,Nathan Airey,Minnesota,G,So,19,0,1,1,0.0526,0,0,0,0,0,0,0,0,0,
,Bruno Bruveris,Miami,G,So,19,0,1,1,0.0526,0,0,0,0,0,0,0,0,0,
,Jakub Krbecek,RIT,G,Fr,18,0,1,1,0.0556,4,0,0,0,0,0,0,0,0,
,Josh Phillips,Union,D,Sr,18,0,1,1,0.0556,2,9,0,0,0,-2,10,0,0,
,Noah Rupprecht,Long Island,G,So,18,0,1,1,0.0556,0,0,0,0,0,0,0,0,0,
,Mikhail Yegorov,Boston University,G,Fr,18,0,1,1,0.0556,0,0,0,0,0,0,0,0,0,
,Luke Roelofs,Bemidji State,D,Fr,18,0,1,1,0.0556,6,20,0,0,0,-6,9,0,0,
,Cameron Rowe,Western Michigan,G,Gr,17,0,1,1,0.0588,0,0,0,0,0,0,0,0,0,
,Adam Barone,Lake Superior,D,Fr,17,0,1,1,0.0588,4,19,0,0,0,-6,4,0,0,
,Matej Marinov,Quinnipiac,G,So,17,0,1,1,0.0588,0,0,0,0,0,0,0,0,0,
,Alex Servagno,Penn State,F,Jr,17,0,1,1,0.0588,4,14,0,0,0,0,13,1,0,100
,Ivan Korodiuk,Bowling Green,D,Fr,17,0,1,1,0.0588,4,18,0,0,0,0,2,0,0,
,Devon Carlstrom,Stonehill,D,So,17,1,0,1,0.0588,4,13,0,0,0,-5,16,0,0,
,Jack Collins,Mass.-Lowell,F,Jr,16,0,1,1,0.0625,0,13,0,0,0,2,2,70,57,55.1
,Isaiah Norlin,Omaha,D,Fr,16,0,1,1,0.0625,2,14,0,0,0,-2,5,0,0,
,Tucker Hartmann,Yale,D,Jr,16,1,0,1,0.0625,2,14,0,0,0,1,9,0,2,0
,Dominic Foglia,Colgate,D,So,16,0,1,1,0.0625,4,9,0,0,0,5,9,0,0,
,Owen Ozar,Bowling Green,F,Sr,15,1,0,1,0.0667,2,18,0,0,0,-2,2,2,0,100
,Anthony Messuri,Northeastern,F,Jr,15,0,1,1,0.0667,0,1,0,0,0,4,2,14,20,41.2
,Lane Brockhoff,Niagara,D,Jr,15,0,1,1,0.0667,4,13,0,0,0,0,17,0,0,
,Doug Grimes,Boston University,F,So,15,1,0,1,0.0667,8,12,0,0,0,-4,2,1,2,33.3
,Ethan Ullrick,Air Force,F,So,15,1,0,1,0.0667,0,17,1,0,0,-5,2,0,2,0
,Jack Malinski,Vermont,D,So,15,0,1,1,0.0667,6,12,0,0,0,1,16,0,0,
,Luke Bast,Minnesota-Duluth,D,Sr,15,0,1,1,0.0667,2,2,0,0,0,-5,2,0,0,
,Daniel Buchbinder,Mass.-Lowell,D,Fr,15,0,1,1,0.0667,4,4,0,0,0,-1,5,0,1,0
,Thomas Daskas,Michigan,F,Gr,14,1,0,1,0.0714,6,4,1,0,0,-4,7,0,0,
,Braedon Ford,Penn State,F,Fr,14,1,0,1,0.0714,15,6,0,0,1,-2,6,14,19,42.4
,Dylan Godbout,Ohio State,F,Fr,14,0,1,1,0.0714,2,7,0,0,0,-2,10,0,2,0
,Trevor Mitchell,Northern Michigan,D,Fr,14,0,1,1,0.0714,6,7,0,0,0,-8,12,0,0,
,Dalton Andrew,North Dakota,F,Fr,14,1,0,1,0.0714,8,14,0,0,0,0,0,1,0,100
,Ryan Buckley,Holy Cross,D,Fr,14,0,1,1,0.0714,4,6,0,0,0,3,3,0,0,
,Ethan Dahlmeir,Miami,G,Fr,14,0,1,1,0.0714,0,0,0,0,0,0,0,0,0,
,Andrew King,Brown,F,Fr,14,0,1,1,0.0714,0,8,0,0,0,1,3,0,0,
,Tyler Dunbar,Colorado College,D,So,14,0,1,1,0.0714,21,16,0,0,0,1,7,0,0,
,Jarrod Smith,Holy Cross,F,Fr,14,0,1,1,0.0714,8,9,0,0,0,1,3,22,23,48.9
,Adam O'Marra,Robert Morris,F,Fr,13,0,1,1,0.0769,0,20,0,0,0,-3,2,54,59,47.8
,Brody Maguire,RPI,D,Fr,13,0,1,1,0.0769,8,6,0,0,0,-3,6,0,0,
,Niko Jovanovic,Notre Dame,F,Jr,12,1,0,1,0.0833,0,14,0,0,0,-6,1,0,2,0
,Jack Hewitt,Brown,D,Fr,12,0,1,1,0.0833,2,8,0,0,0,-2,7,0,0,
,Artur Turansky,Miami,F,Jr,11,0,1,1,0.0909,0,8,0,0,0,-6,4,0,1,0
,Davis Fry,Mercyhurst,F,So,11,1,0,1,0.0909,4,4,0,0,0,-3,3,33,54,37.9
,Christian Humphreys,Michigan,F,Fr,10,0,1,1,0.1,0,8,0,0,0,-2,0,14,15,48.3
,Trenton Penner,Alaska,F,Fr,10,0,1,1,0.1,4,5,0,0,0,-2,3,19,21,47.5
,Jack Pascucci,Connecticut,D,Jr,10,0,1,1,0.1,4,0,0,0,0,2,5,0,0,
,Bobby Metz,Colgate,D,Jr,10,0,1,1,0.1,0,5,0,0,0,1,3,0,1,0
,Alexi Sylvestre,Bemidji State,F,Fr,9,1,0,1,0.1111,0,15,0,0,0,-3,1,1,3,25
,Joe Blackley,Yale,D,Fr,9,0,1,1,0.1111,0,4,0,0,0,-2,8,1,1,50
,Michael Citara,Merrimack,F,Sr,9,1,0,1,0.1111,2,10,0,0,0,-1,7,0,0,
,Nathan Mackie,Michigan State,F,Fr,9,0,1,1,0.1111,6,7,0,0,0,-1,1,19,13,59.4
,Alexander Tertyshny,Stonehill,D,Jr,9,0,1,1,0.1111,7,7,0,0,0,-5,13,0,0,
,Conor Ronayne,Stonehill,F,So,9,1,0,1,0.1111,0,6,0,0,0,-1,4,0,1,0
,Vitaly Levyy,Sacred Heart,F,Fr,9,0,1,1,0.1111,2,9,0,0,0,0,0,1,5,16.7
,Jack Watson,RPI,G,Sr,8,0,1,1,0.125,0,0,0,0,0,0,0,0,0,
,Douglas Andersson,American Int'l,F,So,8,0,1,1,0.125,2,2,0,0,0,-3,0,0,0,
,Oliver Flynn,Connecticut,F,So,8,1,0,1,0.125,2,6,0,0,0,1,0,0,2,0
,J.D. Metz,St. Thomas,F,So,7,0,1,1,0.1429,2,6,0,0,0,0,3,1,3,25
,Edward Moskowitz,Holy Cross,F,Fr,7,0,1,1,0.1429,0,7,0,0,0,0,2,1,0,100
,Adam Manji,American Int'l,G,Fr,7,0,1,1,0.1429,0,1,0,0,0,0,0,0,0,
,Jonathan Ziskie,Niagara,D,Jr,7,1,0,1,0.1429,0,6,0,0,0,-1,2,0,0,
,Thomas Manty,Brown,F,Sr,7,0,1,1,0.1429,0,4,0,0,0,0,0,0,0,
,Thomas Richter,Union,F,Sr,7,0,1,1,0.1429,0,1,0,0,0,0,2,0,0,
,Luke Amell,Sacred Heart,D,Fr,7,1,0,1,0.1429,6,8,0,0,0,0,7,0,0,
,Jude Brower,Army,D,Jr,6,1,0,1,0.1667,0,5,0,0,0,-5,3,0,0,
,Easton Hesse,Lake Superior,G,Sr,6,0,1,1,0.1667,0,0,0,0,0,0,0,0,0,
,Mario Gasparini,Vermont,D,So,6,0,1,1,0.1667,0,1,0,0,0,-1,2,0,0,
,Charlie Strobel,Colorado College,F,Sr,6,0,1,1,0.1667,6,9,0,0,0,3,0,0,0,
,Jimmy Rayhill,Cornell,D,Sr,6,0,1,1,0.1667,0,3,0,0,0,0,2,0,1,0
,Quentin Sigurdson,Northeastern,G,Fr,6,0,1,1,0.1667,0,0,0,0,0,0,0,0,0,
,Nick Strom,RPI,D,Sr,6,0,1,1,0.1667,2,8,0,0,0,0,8,0,0,
,Coltan Wilkie,Lindenwood,D,Jr,6,0,1,1,0.1667,0,5,0,0,0,-1,3,0,1,0
,Aiden Gallacher,Omaha,D,Gr,6,0,1,1,0.1667,2,4,0,0,0,0,4,0,0,
,Remington Keopple,Cornell,G,Jr,5,0,1,1,0.2,0,0,0,0,0,0,0,0,0,
,Jackson Irving,Massachusetts,G,So,5,0,1,1,0.2,0,0,0,0,0,0,0,0,0,
,Kevin Marx-Norén,RIT,F,Jr,5,1,0,1,0.2,0,4,0,0,0,-2,1,0,0,
,Mateo Dixon,Vermont,F,So,4,1,0,1,0.25,17,4,0,0,0,-4,1,0,0,
,Jack Rogers,St. Cloud State,F,Jr,4,0,1,1,0.25,2,2,0,0,0,-1,1,1,0,100
,Tom Gangl,Robert Morris,D,So,4,0,1,1,0.25,0,2,0,0,0,1,1,0,0,
,Oskari Vuorio,Dartmouth,F,So,4,1,0,1,0.25,0,3,0,0,0,2,0,0,0,
,Cole Helm,Arizona State,F,So,3,0,1,1,0.3333,2,0,0,0,0,1,1,0,2,0
,Nick Ahern,Vermont,F,So,3,0,1,1,0.3333,0,7,0,0,0,-1,1,0,0,
,Jacob Biron,Army,G,Fr,2,0,1,1,0.5,0,0,0,0,0,0,0,0,0,
,Bennett Zmolek,North Dakota,D,Sr,1,0,1,1,1,0,0,0,0,0,0,2,0,0,
,Eli Pulver,Minnesota State,G,Fr,1,0,1,1,1,0,0,0,0,0,0,0,0,0,
1475,Thomas Gale,Holy Cross,G,Sr,39,0,0,0,0,0,0,0,0,0,0,0,0,0,
,Alex Tracy,Minnesota State,G,Jr,38,0,0,0,0,0,0,0,0,0,0,0,0,0,
,Connor Hasley,Bentley,G,Jr,36,0,0,0,0,0,0,0,0,0,0,0,0,0,
,Michael Hrabal,Massachusetts,G,So,36,0,0,0,0,0,0,0,0,0,0,0,0,0,
,Kyle Chauvette,Union,G,Jr,35,0,0,0,0,0,0,0,0,0,0,0,0,0,
,Pierce Charleson,Niagara,G,Gr,34,0,0,0,0,0,0,0,0,0,0,0,0,0,
,Jared Whale,New Hampshire,G,Jr,31,0,0,0,0,0,0,0,0,0,0,0,0,0,
,Simon Latkoczy,Omaha,G,Jr,31,0,0,0,0,0,0,0,0,0,0,0,0,0,
,T.J. Semptimphelter,North Dakota,G,Gr,31,0,0,0,0,16,0,0,0,0,0,0,0,0,
,Rorke Applebee,Lake Superior,G,Fr,31,0,0,0,0,2,0,0,0,0,0,0,0,0,
,Kaidan Mbereko,Colorado College,G,Jr,31,0,0,0,0,0,0,0,0,0,0,0,0,0,
,Wolfgang Govedaris,Northern Michigan,D,Fr,30,0,0,0,0,20,41,0,0,0,-9,15,0,1,0
,Connor Androlewicz,Stonehill,G,Gr,29,0,0,0,0,0,0,0,0,0,0,0,0,0,
,Owen Bartoszkiewicz,Lindenwood,G,So,29,0,0,0,0,4,0,0,0,0,0,0,0,0,
,Lawton Zacher,Brown,G,So,28,0,0,0,0,0,0,0,0,0,0,0,0,0,
,Owen Say,Notre Dame,G,Sr,27,0,0,0,0,0,0,0,0,0,0,0,0,0,
,Mick Frechette,Boston University,D,So,26,0,0,0,0,8,9,0,0,0,1,11,0,0,
,Max Lundgren,Merrimack,G,Fr,24,0,0,0,0,0,0,0,0,0,0,0,0,0,
,Jake Lammens,St. Lawrence,D,So,24,0,0,0,0,2,21,0,0,0,-17,8,0,0,
,Liam Lesakowski,Maine,D,So,24,0,0,0,0,8,18,0,0,0,2,14,0,0,
,Dylan Silverstein,Quinnipiac,G,Fr,24,0,0,0,0,0,0,0,0,0,0,0,0,0,
,Luke Pavicich,Arizona State,G,Sr,23,0,0,0,0,0,0,0,0,0,0,0,0,0,
,Jeff Hutchinson,Augustana,D,So,22,0,0,0,0,6,15,0,0,0,5,19,0,0,
,Carter McPhail,Mercyhurst,G,Gr,22,0,0,0,0,4,0,0,0,0,0,0,0,0,
,Isak Posch,St. Cloud State,G,So,22,0,0,0,0,0,0,0,0,0,0,0,0,0,
,Mason Croucher,RIT,D,Fr,21,0,0,0,0,10,17,0,0,0,-1,11,0,0,
,Derek Mullahy,Michigan Tech,G,Gr,21,0,0,0,0,0,0,0,0,0,0,0,0,0,
,Ray Christy,St. Thomas,F,Gr,21,0,0,0,0,8,4,0,0,0,-9,4,8,25,24.2
,Adam Gajan,Minnesota-Duluth,G,Fr,21,0,0,0,0,0,0,0,0,0,0,0,0,0,
,Tim Busconi,Dartmouth,D,Fr,21,0,0,0,0,4,9,0,0,0,1,13,0,0,
,Aku Koskenvuo,Harvard,G,Jr,21,0,0,0,0,0,1,0,0,0,0,0,0,0,
,Jack Stark,Yale,G,So,20,0,0,0,0,0,0,0,0,0,0,0,0,0,
,Nicholas Grabko,Alaska,G,Gr,20,0,0,0,0,4,0,0,0,0,0,0,0,0,
,Tristan Zarsky,Brown,D,Fr,20,0,0,0,0,6,12,0,0,0,-1,12,0,0,
,Jake Sibell,St. Thomas,G,Jr,20,0,0,0,0,0,0,0,0,0,0,0,0,0,
,Greg Orosz,Alaska-Anchorage,G,So,20,0,0,0,0,0,0,0,0,0,0,0,0,0,
,Tanner Rowe,Michigan,F,So,20,0,0,0,0,4,13,0,0,0,-5,5,5,15,25
,Cole Moore,Bowling Green,G,So,20,0,0,0,0,0,0,0,0,0,0,0,0,0,
,Seiya Tanaka-Campbell,Yale,F,So,20,0,0,0,0,4,3,0,0,0,-7,6,7,8,46.7
