Rk,Name,Team,Pos.,Yr,GP,G,A,PTS,Pt/Gm,PIM,Shots,GWG,PPG,SHG,+/-,Blk,FW,FL,FO%
,Nate Morgan,Dartmouth,F,Fr,29,0,1,1,0.0345,6,6,0,0,0,-15,16,1,0,100
,Justin Robbins,Sacred Heart,G,Jr,28,0,1,1,0.0357,0,0,0,0,0,0,0,0,0,
,Chad Veltri,Niagara,G,Jr,28,0,1,1,0.0357,0,0,0,0,0,0,0,0,0,
,Kyle Haskins,Michigan State,F,So,28,0,1,1,0.0357,17,21,0,0,0,-13,14,7,6,53.8
,Kyle McClellan,Mercyhurst,G,So,27,0,1,1,0.037,0,0,0,0,0,0,0,0,0,
,Michael Ferrandino,St. Thomas,D,Fr,26,0,1,1,0.0385,0,11,0,0,0,-17,24,0,0,
,Mattias Sholl,Bemidji State,G,Fr,26,0,1,1,0.0385,0,0,0,0,0,0,0,0,0,
,Paul Schmid,St. Thomas,F,Fr,25,0,1,1,0.04,11,17,0,0,0,-17,7,41,57,41.8
,Matt Radomsky,Holy Cross,G,Jr,24,0,1,1,0.0417,0,0,0,0,0,0,0,0,0,
,Jeff Clarke,St. Lawrence,D,Sr,24,0,1,1,0.0417,12,13,0,0,0,-4,5,0,0,
,Lucas Herrmann,New Hampshire,F,Jr,24,0,1,1,0.0417,8,27,0,0,0,-7,11,83,92,47.4
,Michael Outzen,Northeastern,F,So,24,1,0,1,0.0417,4,23,0,0,0,0,10,62,70,47
,Edward Lindelow,Maine,F,Sr,23,1,0,1,0.0435,17,14,0,0,0,-3,6,13,16,44.8
,Andrew Kruse,Air Force,D,Jr,23,1,0,1,0.0435,0,20,0,0,0,0,11,0,0,
,Nick Bowman,RPI,F,Sr,22,0,1,1,0.0455,8,34,0,0,0,-10,10,0,2,0
,Brendan Budy,North Dakota,F,So,22,1,0,1,0.0455,6,19,1,0,0,-4,4,0,1,0
,Tyler Campbell,Dartmouth,F,Jr,22,1,0,1,0.0455,4,21,0,0,0,-14,8,100,104,49
,Nick Carabin,Princeton,D,So,21,0,1,1,0.0476,12,6,0,0,0,-12,25,0,0,
,Drake Burgin,St. Lawrence,D,Fr,21,0,1,1,0.0476,4,8,0,0,0,-6,4,0,0,
,Owen Ozar,Denver,F,Fr,21,0,1,1,0.0476,6,10,0,0,0,-1,1,5,8,38.5
,Justen Close,Minnesota,G,Jr,21,0,1,1,0.0476,0,0,0,0,0,0,0,0,0,
,Vincent Weis,St. Thomas,D,So,21,0,1,1,0.0476,22,8,0,0,0,-19,12,0,1,0
,Mike Brown,Merrimack,D,Fr,21,0,1,1,0.0476,6,21,0,0,0,-1,23,0,0,
,Tim Clifton,Sacred Heart,F,Jr,21,0,1,1,0.0476,4,21,0,0,0,-7,5,86,69,55.5
,Marco Bozzo,Northeastern,F,Sr,19,0,1,1,0.0526,2,4,0,0,0,2,2,0,0,
,Aidan Spellacy,St. Cloud State,F,Jr,19,0,1,1,0.0526,4,11,0,0,0,0,6,62,51,54.9
,Kaden Bohlsen,Omaha,F,So,19,0,1,1,0.0526,6,16,0,0,0,0,5,6,17,26.1
,Jesper Tarkiainen,Vermont,F,Fr,19,1,0,1,0.0526,0,16,0,0,0,-4,3,1,0,100
,Justin Kelley,St. Thomas,F,Jr,18,0,1,1,0.0556,2,7,0,0,0,-11,4,6,10,37.5
,John Copeland,Boston University,F,Jr,18,0,1,1,0.0556,2,9,0,0,0,-1,18,0,0,
,Charlie Glockner,Northern Michigan,G,Fr,17,0,1,1,0.0588,0,0,0,0,0,0,0,0,0,
,Dominic Dockery,Maine,D,Sr,17,0,1,1,0.0588,0,18,0,0,0,-9,14,0,0,
,Tony Malinowski,Minnesota State,D,So,17,0,1,1,0.0588,8,11,0,0,0,5,4,0,0,
,Hayden Rowan,Yale,F,Jr,17,0,1,1,0.0588,0,14,0,0,0,-7,8,29,34,46
,Taylor Makar,Massachusetts,F,Fr,17,1,0,1,0.0588,12,13,0,0,0,-4,2,5,13,27.8
,Marc Pasemko,Colorado College,F,So,16,1,0,1,0.0625,6,11,0,0,0,-4,4,1,1,50
,Ryan Bischel,Notre Dame,G,Jr,16,0,1,1,0.0625,2,0,0,0,0,0,0,0,0,
,Carter Gylander,Colgate,G,So,16,0,1,1,0.0625,0,0,0,0,0,0,0,0,0,
,Michael Ryan,Union,D,Sr,16,1,0,1,0.0625,0,18,0,0,0,-3,5,1,0,100
,Logan Ritchie,St. Lawrence,F,So,16,0,1,1,0.0625,0,11,0,0,0,-2,1,7,3,70
,Dante Fantauzzi,Sacred Heart,D,So,15,0,1,1,0.0667,12,15,0,0,0,-3,13,0,0,
,Taige Harding,Providence,D,Fr,15,0,1,1,0.0667,6,12,0,0,0,1,5,0,0,
,Carter Jones,Bemidji State,F,Jr,15,0,1,1,0.0667,0,10,0,0,0,-3,2,4,4,50
,Will Arquiett,St. Lawrence,F,Fr,15,1,0,1,0.0667,18,7,0,0,0,-5,5,0,0,
,Jay Keranen,Michigan,D,Jr,15,1,0,1,0.0667,17,5,0,0,0,-3,3,0,0,
,Philip Waugh,Mercyhurst,F,So,14,0,1,1,0.0714,2,21,0,0,0,-2,15,0,0,
,Charlie Raith,Notre Dame,D,Sr,14,0,1,1,0.0714,0,10,0,0,0,7,7,0,0,
,John Wojciechowski,Connecticut,F,Sr,14,0,1,1,0.0714,0,4,0,0,0,1,3,0,0,
,Dovar Tinling,Vermont,F,So,14,1,0,1,0.0714,4,13,0,0,0,-5,5,3,3,50
,Dylan St. Cyr,Quinnipiac,G,Sr,13,0,1,1,0.0769,0,0,0,0,0,0,0,0,0,
,Tyrell Boucher,Northern Michigan,D,So,13,0,1,1,0.0769,2,10,0,0,0,0,13,0,0,
,Noah Jordan,Vermont,F,Sr,13,0,1,1,0.0769,0,4,0,0,0,-2,0,3,6,33.3
,Luke Jaycox,St. Cloud State,D,Sr,13,0,1,1,0.0769,10,6,0,0,0,-2,9,0,0,
,PJ Garrett,Colgate,D,So,13,0,1,1,0.0769,12,4,0,0,0,-7,4,0,0,
,Colton Trumbla,RIT,F,Jr,13,0,1,1,0.0769,4,6,0,0,0,-2,9,0,0,
,Stefan Owens,Mass.-Lowell,F,Fr,13,1,0,1,0.0769,0,7,0,0,0,-2,5,16,20,44.4
,Brenden Olson,Minnesota State,F,Fr,12,0,1,1,0.0833,6,9,0,0,0,-1,2,0,0,
,Thomas Richter,Union,F,Fr,11,1,0,1,0.0909,0,11,0,0,0,-2,3,0,0,
,Joe Winkelmann,Bentley,F,Jr,11,0,1,1,0.0909,0,10,0,0,0,-3,6,36,39,48
,Diarmad DiMurro,RIT,D,So,11,1,0,1,0.0909,2,5,0,0,0,-1,5,0,0,
,Scooter Brickey,Western Michigan,D,Jr,10,1,0,1,0.1,0,17,0,0,0,1,9,0,0,
,Cade Alami,Boston College,D,Fr,10,0,1,1,0.1,2,4,0,0,0,-2,4,0,0,
,Rhett Kingston,Western Michigan,F,Jr,10,1,0,1,0.1,6,11,0,0,0,-2,3,0,0,
,Colin Schmidt,Minnesota,F,Jr,10,0,1,1,0.1,0,3,0,0,0,-3,2,0,0,
,Thomas Gale,Holy Cross,G,Fr,9,0,1,1,0.1111,0,0,0,0,0,0,0,0,0,
,Hunter Toale,Bentley,D,Jr,9,0,1,1,0.1111,8,9,0,0,0,-1,8,0,1,0
,Brody Medeiros,Army,D,So,9,0,1,1,0.1111,0,10,0,0,0,1,6,0,0,
,Ryan Doolin,Sacred Heart,F,So,9,0,1,1,0.1111,2,6,0,0,0,-1,3,0,0,
,Nick Bochen,Quinnipiac,D,So,9,1,0,1,0.1111,0,14,1,1,0,1,1,0,0,
,Jarrett Lee,Minnesota-Duluth,F,Sr,9,0,1,1,0.1111,4,10,0,0,0,1,3,0,0,
,Owen Lindmark,Wisconsin,F,Jr,9,1,0,1,0.1111,2,12,0,0,0,-1,8,83,51,61.9
,Rob McCollum,Long Island,D,So,9,0,1,1,0.1111,16,0,0,0,0,2,5,0,0,
,Braden Doyle,Boston University,D,Fr,8,0,1,1,0.125,0,0,0,0,0,0,1,0,0,
,Christian Jimenez,Harvard,D,Fr,8,0,1,1,0.125,0,7,0,0,0,0,5,0,0,
,Johnny DeRoche,Northeastern,D,Sr,8,0,1,1,0.125,0,4,0,0,0,0,4,1,1,50
,Jason Smallidge,Omaha,D,Sr,8,0,1,1,0.125,4,7,0,0,0,1,8,0,0,
,Connor Zilisch,Canisius,F,So,8,1,0,1,0.125,2,4,0,0,0,0,2,1,2,33.3
,Garrett Devine,Providence,F,Jr,7,1,0,1,0.1429,2,5,0,0,0,-1,0,9,7,56.3
,CJ Regula,Ohio State,D,Jr,7,0,1,1,0.1429,6,5,0,0,0,0,6,0,0,
,Tyler Carpenter,Notre Dame,F,Fr,6,1,0,1,0.1667,0,6,1,0,0,1,2,10,13,43.5
,Will Schlagenhauf,Bentley,F,Sr,6,0,1,1,0.1667,2,1,0,0,0,1,2,0,0,
,Tanner Edwards,Minnesota State,F,Fr,6,1,0,1,0.1667,34,3,0,0,0,1,1,1,1,50
,Reid Leibold,RPI,F,Fr,6,1,0,1,0.1667,6,7,0,0,0,2,1,0,1,0
,Cam Knuble,Western Michigan,F,So,6,1,0,1,0.1667,0,6,0,0,0,2,5,2,5,28.6
,Grant Docter,Michigan Tech,D,Fr,6,0,1,1,0.1667,4,13,0,0,0,-1,0,0,0,
,Donte Lawson,Bemidji State,F,Fr,6,0,1,1,0.1667,0,2,0,0,0,-1,3,0,0,
,Matt McKim,Alaska,F,Fr,6,0,1,1,0.1667,0,2,0,0,0,0,2,0,0,
,Dalton Hunter,Mercyhurst,F,Sr,6,0,1,1,0.1667,6,3,0,0,0,0,1,0,0,
,Tanner Hopps,Long Island,F,So,5,0,1,1,0.2,0,3,0,0,0,0,1,0,1,0
,Jeppe Urup,Sacred Heart,D,Jr,5,0,1,1,0.2,0,4,0,0,0,-1,2,0,0,
,Lane Krenzen,Denver,D,Jr,4,0,1,1,0.25,4,2,0,0,0,3,1,0,0,
,Jason Brancheau,Ferris State,F,Jr,4,0,1,1,0.25,0,2,0,0,0,-2,1,2,6,25
,Matt Allen,Mass.-Lowell,F,So,3,1,0,1,0.3333,0,3,0,0,0,-1,2,0,1,0
,Dante Spagnuolo,Mercyhurst,F,Jr,3,0,1,1,0.3333,0,3,0,0,0,2,0,0,0,
,Sam Rossini,Minnesota,D,Gr,3,0,1,1,0.3333,0,2,0,0,0,1,0,0,0,
,Josh Latta,Mass.-Lowell,F,Jr,3,0,1,1,0.3333,0,4,0,0,0,1,1,3,4,42.9
,Mark Sinclair,Michigan Tech,G,Sr,2,0,1,1,0.5,0,0,0,0,0,0,0,0,0,
,Robert Blueger,Alaska,F,Jr,2,0,1,1,0.5,0,0,0,0,0,1,0,3,3,50
,Jordan Robert,Clarkson,F,Jr,2,1,0,1,0.5,0,2,0,0,0,0,0,0,0,
,Evan Miller,RIT,F,Fr,2,0,1,1,0.5,2,2,0,0,0,-1,1,4,6,40
1368,Magnus Chrona,Denver,G,Jr,37,0,0,0,0,0,0,0,0,0,0,0,0,0,
,Ryan Fanti,Minnesota-Duluth,G,Jr,37,0,0,0,0,0,0,0,0,0,0,0,0,0,
,Connor Murphy,Union,G,Jr,37,0,0,0,0,4,0,0,0,0,0,0,0,0,
,Matt Murray,Massachusetts,G,Sr,36,0,0,0,0,2,0,0,0,0,0,0,0,0,
,Bryce Dolan,Holy Cross,D,Sr,35,0,0,0,0,4,10,0,0,0,-8,34,1,7,12.5
,Zach Driscoll,North Dakota,G,Sr,34,0,0,0,0,0,0,0,0,0,0,0,0,0,
,Alex Schilling,Air Force,G,Sr,34,0,0,0,0,0,0,0,0,0,0,0,0,0,
,Jack Robilotti,Holy Cross,D,So,33,0,0,0,0,43,31,0,0,0,-11,32,0,0,
,Ludvig Persson,Miami,G,So,32,0,0,0,0,0,0,0,0,0,0,0,0,0,
,Gustavs Davis Grigals,Alaska,G,Sr,31,0,0,0,0,2,0,0,0,0,0,0,0,0,
,Jared Moe,Wisconsin,G,Jr,31,0,0,0,0,0,0,0,0,0,0,0,0,0,
,Gavin Abric,Army,G,So,30,0,0,0,0,0,0,0,0,0,0,0,0,0,
,Ethan Haider,Clarkson,G,So,29,0,0,0,0,0,0,0,0,0,0,0,0,0,
,Peter Thome,St. Thomas,G,Sr,29,0,0,0,0,2,0,0,0,0,0,0,0,0,
,Powell Connor,Michigan State,D,So,28,0,0,0,0,2,8,0,0,0,-12,47,0,0,
,R.J. Murphy,Harvard,F,Sr,28,0,0,0,0,2,7,0,0,0,-8,7,2,4,33.3
,Christian Stoever,Bowling Green,G,Fr,28,0,0,0,0,0,0,0,0,0,0,0,0,0,
,Drew Commesso,Boston University,G,So,28,0,0,0,0,0,0,0,0,0,0,0,0,0,
,Jasper Lester,Air Force,D,Fr,27,0,0,0,0,12,11,0,0,0,-4,11,0,4,0
,Mike Robinson,New Hampshire,G,Gr,27,0,0,0,0,15,0,0,0,0,0,0,0,0,
,Ben Kraws,Arizona State,G,So,27,0,0,0,0,0,0,0,0,0,0,0,0,0,
,Tony Follmer,Bemidji State,D,Fr,26,0,0,0,0,4,6,0,0,0,-5,23,0,0,
,Linden Marshall,RPI,G,Sr,26,0,0,0,0,0,0,0,0,0,0,0,0,0,
,Mathieu Caron,Brown,G,Fr,26,0,0,0,0,0,0,0,0,0,0,0,0,0,
,Matthew Galajda,Notre Dame,G,Sr,26,0,0,0,0,0,0,0,0,0,0,0,0,0,
,Grant Hindman,Lake Superior,D,Fr,25,0,0,0,0,10,12,0,0,0,-4,17,2,0,100
,Dominic Basse,Colorado College,G,So,24,0,0,0,0,0,0,0,0,0,0,0,0,0,
,Logan Stein,Ferris State,G,So,24,0,0,0,0,2,0,0,0,0,0,0,0,0,
,Gabe Carriere,Vermont,G,So,23,0,0,0,0,0,0,0,0,0,0,0,0,0,
,Douglas Scott,RIT,D,Fr,23,0,0,0,0,32,11,0,0,0,-12,7,0,1,0
,Noah Wakeford,Brown,F,Fr,23,0,0,0,0,2,6,0,0,0,-1,1,0,0,
,Clay Stevenson,Dartmouth,G,So,23,0,0,0,0,2,0,0,0,0,0,0,0,0,
,Jake Kucharski,American Int'l,G,So,22,0,0,0,0,2,0,0,0,0,0,0,0,0,
,Ethan Langenegger,Lake Superior,G,So,22,0,0,0,0,0,0,0,0,0,0,0,0,0,
,Brendan Clark,Brown,F,Fr,22,0,0,0,0,8,3,0,0,0,-2,0,0,1,0
,Noah Carlin,Niagara,D,Fr,22,0,0,0,0,6,8,0,0,0,-5,10,0,0,
,Connor Sweeney,New Hampshire,F,Fr,22,0,0,0,0,2,12,0,0,0,-5,2,21,41,33.9
,Daniel Ebrahim,Sacred Heart,F,Fr,21,0,0,0,0,21,23,0,0,0,-3,3,1,0,100
,Andrew Sinard,Miami,D,Sr,21,0,0,0,0,4,6,0,0,0,-3,15,0,0,
,Brett Edwards,Denver,F,Jr,21,0,0,0,0,12,6,0,0,0,0,3,0,1,0
,Steven Agriogianis,Northeastern,F,So,20,0,0,0,0,2,7,0,0,0,-1,3,39,39,50
,Evan DeBrouwer,Bentley,G,Sr,20,0,0,0,0,0,0,0,0,0,0,0,0,0,
,Zachary Borgiel,Merrimack,G,So,20,0,0,0,0,4,0,0,0,0,0,0,0,0,
,Jack LaFontaine,Minnesota,G,Gr,20,0,0,0,0,0,0,0,0,0,0,0,0,0,
,Mitch Benson,Colgate,G,Sr,20,0,0,0,0,0,0,0,0,0,0,0,0,0,
,Wyatt Schingoethe,Western Michigan,F,Fr,20,0,0,0,0,12,6,0,0,0,-5,2,0,0,
,Tommy Scarfone,RIT,G,Fr,20,0,0,0,0,0,0,0,0,0,0,0,0,0,
,Jack Watson,RPI,G,Fr,19,0,0,0,0,0,0,0,0,0,0,0,0,0,
,Kolby Matthews,RIT,G,Jr,19,0,0,0,0,0,0,0,0,0,0,0,0,0,
,Gabe Blanchard,Mass.-Lowell,D,Fr,19,0,0,0,0,6,11,0,0,0,0,8,0,0,
,Kris Carlson,Long Island,G,Sr,18,0,0,0,0,12,0,0,0,0,0,0,0,0,
,Hugo Ollas,Merrimack,G,Fr,18,0,0,0,0,0,0,0,0,0,0,0,0,0,
,Trevor Russell,Michigan Tech,D,Fr,18,0,0,0,0,2,8,0,0,0,-1,13,0,0,
,Henri Schreifels,RPI,F,So,18,0,0,0,0,0,15,0,0,0,-4,6,15,15,50
,Nathan Reid,Yale,G,So,18,0,0,0,0,2,0,0,0,0,0,0,0,0,
,Brayden Morrison,Wisconsin,F,Fr,18,0,0,0,0,4,12,0,0,0,-4,3,8,8,50
,Vinnie Purpura,Long Island,G,Sr,17,0,0,0,0,0,0,0,0,0,0,0,0,0,
,Luke LaMaster,Wisconsin,D,So,17,0,0,0,0,2,19,0,0,0,-5,15,0,0,
,Aidan Porter,Princeton,G,Jr,17,0,0,0,0,0,0,0,0,0,0,0,0,0,
,Ian Shane,Cornell,G,Fr,17,0,0,0,0,0,0,0,0,0,0,0,0,0,
,Jeremie Forget,Princeton,G,Sr,17,0,0,0,0,0,0,0,0,0,0,0,0,0,
,Alec Calvaruso,American Int'l,G,Gr,16,0,0,0,0,0,0,0,0,0,0,0,0,0,
,Tyler Harmon,Vermont,G,Gr,16,0,0,0,0,2,0,0,0,0,0,0,0,0,
,Matt Vernon,Colorado College,G,Jr,16,0,0,0,0,0,0,0,0,0,0,0,0,0,
,Matt Clark,Bentley,D,So,16,0,0,0,0,10,2,0,0,0,-3,7,0,0,
,Seth Eisele,Lake Superior,G,Jr,15,0,0,0,0,0,0,0,0,0,0,0,0,0,
,Daniel Colabufo,Holy Cross,F,Fr,15,0,0,0,0,4,19,0,0,0,-4,8,66,79,45.5
,Cameron Rowe,Wisconsin,G,So,15,0,0,0,0,0,1,0,0,0,0,0,0,0,
,Liam Souliere,Penn State,G,So,15,0,0,0,0,0,0,0,0,0,0,0,0,0,
,Bradley Cocca,Brown,F,Jr,14,0,0,0,0,8,18,0,0,0,-5,0,0,0,
,Emil Westerlund,Maine,F,Sr,14,0,0,0,0,8,14,0,0,0,-1,5,6,10,37.5
,Tommy Lyons,Harvard,F,Fr,14,0,0,0,0,14,1,0,0,0,0,2,40,50,44.4
,Nicholas Cardelli,Bemidji State,F,Sr,14,0,0,0,0,10,9,0,0,0,-5,2,0,1,0
,Chase McInnis,Northeastern,F,Fr,14,0,0,0,0,0,1,0,0,0,0,1,0,1,0
,Jack Lagerstrom,Cornell,D,So,14,0,0,0,0,4,16,0,0,0,1,5,0,0,
,Fletcher Fineman,Union,D,Sr,14,0,0,0,0,0,6,0,0,0,0,15,0,0,
,Nicholas Grabko,Bentley,G,So,13,0,0,0,0,4,0,0,0,0,0,0,0,0,
,Gavin Enright,Bemidji State,G,So,13,0,0,0,0,0,0,0,0,0,0,0,0,0,
,Hank Johnson,Mercyhurst,G,Sr,13,0,0,0,0,0,0,0,0,0,0,0,0,0,
,Shayne Monahan,St. Thomas,D,Sr,13,0,0,0,0,8,6,0,0,0,-11,12,0,0,
,Zack Rose,Bowling Green,G,Jr,13,0,0,0,0,12,0,0,0,0,0,0,0,0,
,Carsen Richels,New Hampshire,F,So,13,0,0,0,0,0,9,0,0,0,-4,6,1,0,100
,Jacob Berger,St. Thomas,G,Sr,13,0,0,0,0,0,0,0,0,0,0,0,0,0,
,Alexander Lundman,Bemidji State,F,Fr,12,0,0,0,0,2,11,0,0,0,4,0,0,0,
,Cole Brady,Arizona State,G,So,12,0,0,0,0,0,0,0,0,0,0,0,0,0,
,Connor Fedorek,Ferris State,D,Jr,12,0,0,0,0,4,8,0,0,0,-8,6,0,3,0
,Jack Hillman,Holy Cross,D,Fr,12,0,0,0,0,5,2,0,0,0,-2,4,0,0,
,Pierce Charleson,Michigan State,G,So,12,0,0,0,0,0,0,0,0,0,0,0,0,0,
,Marcus Walter,Bentley,D,Jr,12,0,0,0,0,10,8,0,0,0,-3,14,0,0,
,Josh Phillips,Union,D,Fr,12,0,0,0,0,10,7,0,0,0,1,7,0,0,
,Matthew Thiessen,Maine,G,Jr,12,0,0,0,0,0,0,0,0,0,0,0,0,0,
,Karl Falk,Alaska,D,Fr,12,0,0,0,0,4,3,0,0,0,0,3,0,0,
,Vinny Duplessis,Boston University,G,So,11,0,0,0,0,0,0,0,0,0,0,0,0,0,
,Azzaro Tinling,Vermont,F,So,11,0,0,0,0,2,3,0,0,0,-2,1,0,0,
,Michael Kane,Holy Cross,F,So,11,0,0,0,0,0,9,0,0,0,-1,2,0,1,0
,Devlin O'Brien,Merrimack,F,Fr,11,0,0,0,0,2,17,0,0,0,1,5,0,0,
,Josh Benson,Sacred Heart,G,Sr,11,0,0,0,0,0,0,0,0,0,0,0,0,0,
,Cassidy Bowes,Connecticut,F,So,11,0,0,0,0,2,8,0,0,0,-4,2,13,12,52
,Jake Sibell,Niagara,G,Fr,11,0,0,0,0,0,0,0,0,0,0,0,0,0,
,Justin Ferguson,Dartmouth,G,Sr,11,0,0,0,0,0,0,0,0,0,0,0,0,0,
,Erik Gordon,Holy Cross,G,Sr,11,0,0,0,0,0,0,0,0,0,0,0,0,0,
,Linden Alger,Massachusetts,D,So,11,0,0,0,0,2,1,0,0,0,-2,1,0,0,
,Jake Martin,Wisconsin,D,Fr,11,0,0,0,0,8,8,0,0,0,-2,7,0,0,
,Jack Works,Denver,F,So,10,0,0,0,0,4,8,0,0,0,0,1,21,30,41.2
,Connor Marshall,Brown,F,Jr,10,0,0,0,0,0,4,0,0,0,-1,4,0,0,
,Noah Giesbrecht,Ferris State,G,Fr,10,0,0,0,0,0,0,0,0,0,0,0,0,0,
,Justin Thompson,Long Island,F,Fr,10,0,0,0,0,21,6,0,0,0,-3,2,3,5,37.5
,Austin Roden,Omaha,G,Jr,10,0,0,0,0,0,0,0,0,0,0,0,0,0,
,Jacob Mucitelli,Clarkson,G,So,10,0,0,0,0,0,0,0,0,0,0,0,0,0,
,Darwin Lakoduk,American Int'l,F,Jr,10,0,0,0,0,0,4,0,0,0,-2,3,16,29,35.6
,Matt Vermaeten,Canisius,F,Fr,10,0,0,0,0,15,2,0,0,0,-1,2,2,15,11.8
,John Hawthorne,Canisius,G,Jr,10,0,0,0,0,2,0,0,0,0,0,0,0,0,
,Nate McDonald,Cornell,G,Sr,9,0,0,0,0,0,0,0,0,0,0,0,0,0,
,Luke Kania,Brown,G,Sr,9,0,0,0,0,0,0,0,0,0,0,0,0,0,
,Luke Pearson,Yale,G,Fr,9,0,0,0,0,0,0,0,0,0,0,0,0,0,
,Reggie Millette,American Int'l,F,Fr,9,0,0,0,0,0,7,0,0,0,-2,3,7,8,46.7
,David Fessenden,New Hampshire,G,Sr,9,0,0,0,0,0,0,0,0,0,0,0,0,0,
,Louie Helsen,RPI,D,Jr,9,0,0,0,0,2,4,0,0,0,4,7,0,1,0
,Jaxon Castor,St. Cloud State,G,Jr,9,0,0,0,0,0,0,0,0,0,0,0,0,0,
,Andrew Petrillo,Vermont,D,Sr,9,0,0,0,0,2,2,0,0,0,-2,1,0,0,
,Grant Anderson,Sacred Heart,D,So,9,0,0,0,0,0,4,0,0,0,-5,7,0,0,
,Jack Lyons,Canisius,D,So,8,0,0,0,0,17,3,0,0,0,1,8,0,0,
,Will Schimek,Providence,D,Fr,8,0,0,0,0,8,3,0,0,0,-1,3,0,0,
,Steven Bellini,Minnesota State,D,Fr,8,0,0,0,0,4,3,0,0,0,3,3,0,0,
,Cameron Gaudette,Northeastern,D,Fr,8,0,0,0,0,0,0,0,0,0,-1,2,0,0,
,Joe Howe,Cornell,G,Fr,8,0,0,0,0,0,0,0,0,0,0,0,0,0,
,Jakob Peterson,Northern Michigan,D,Fr,8,0,0,0,0,2,2,0,0,0,-1,4,0,0,
,Justin Evenson,Army,G,Jr,8,0,0,0,0,0,0,0,0,0,0,0,0,0,
,Guy Blessing,Air Force,G,Fr,8,0,0,0,0,0,0,0,0,0,0,0,0,0,
,T.J. Semptimphelter,Northeastern,G,Fr,8,0,0,0,0,0,0,0,0,0,0,0,0,0,
,Derek Mullahy,Harvard,G,So,7,0,0,0,0,0,0,0,0,0,0,0,0,0,
,Spencer DenBeste,Lake Superior,F,So,7,0,0,0,0,4,8,0,0,0,-4,0,0,0,
,Thomas Rocco,St. Cloud State,F,Jr,7,0,0,0,0,0,5,0,0,0,3,2,0,0,
,Henry Wilder,Boston College,G,So,7,0,0,0,0,0,0,0,0,0,0,0,0,0,
,Jake Rosenbaum,Minnesota-Duluth,D,Sr,7,0,0,0,0,0,1,0,0,0,0,3,0,0,
,Merritt Oszytko,RIT,F,Sr,7,0,0,0,0,7,3,0,0,0,0,6,0,0,
,Ian Malcolmson,Northern Michigan,F,So,7,0,0,0,0,0,1,0,0,0,-3,4,31,34,47.7
,Jakob Hellsten,North Dakota,G,Fr,7,0,0,0,0,0,0,0,0,0,0,0,0,0,
,Brock Paul,Dartmouth,D,Jr,7,0,0,0,0,15,2,0,0,0,-3,1,0,0,
,Matt Hayami,Princeton,F,Jr,7,0,0,0,0,2,4,0,0,0,-7,0,0,0,
,Logan Neaton,Miami,G,Jr,7,0,0,0,0,0,0,0,0,0,0,0,0,0,
,Drew Hickey,New Hampshire,D,Sr,7,0,0,0,0,0,0,0,0,0,-3,5,0,0,
,Jason Grande,Bentley,G,Jr,6,0,0,0,0,0,0,0,0,0,0,0,0,0,
,Brady Bjork,Notre Dame,F,So,6,0,0,0,0,0,0,0,0,0,0,0,0,0,
,Ryan Lovett,Dartmouth,F,So,6,0,0,0,0,4,1,0,0,0,-1,0,0,0,
,Luke Lush,Sacred Heart,G,Jr,6,0,0,0,0,0,0,0,0,0,0,0,0,0,
,James Davenport,Northeastern,D,So,6,0,0,0,0,2,2,0,0,0,0,3,0,0,
,Matt Davis,Denver,G,Fr,6,0,0,0,0,0,0,0,0,0,0,0,0,0,
,Shay Donovan,Wisconsin,D,Jr,6,0,0,0,0,0,5,0,0,0,-2,3,0,0,
,Henry Welsch,Mass.-Lowell,G,So,6,0,0,0,0,0,0,0,0,0,0,0,0,0,
,Michael Suda,Cornell,D,Fr,6,0,0,0,0,0,5,0,0,0,-1,1,0,0,
,Daniel Allin,Alaska,G,So,6,0,0,0,0,0,0,0,0,0,0,0,0,0,
,Alex Murray,Miami,D,Fr,6,0,0,0,0,4,1,0,0,0,-1,1,0,0,
,Nolan Kent,Northern Michigan,G,Sr,6,0,0,0,0,0,0,0,0,0,0,0,0,0,
,Ryan Snowden,Ohio State,G,Jr,6,0,0,0,0,0,0,0,0,0,0,0,0,0,
,Peter Muzyka,Cornell,D,Fr,6,0,0,0,0,15,0,0,0,0,1,4,0,0,
,Roni Salmenkangas,Ferris State,G,Sr,5,0,0,0,0,0,0,0,0,0,0,0,0,0,
,Austin McCarthy,Ferris State,F,So,5,0,0,0,0,4,6,0,0,0,-2,3,13,32,28.9
,Brian Kelly,Vermont,D,Gr,5,0,0,0,0,0,1,0,0,0,-1,,,,
,Cody Hoban,Sacred Heart,F,So,5,0,0,0,0,0,2,0,0,0,-2,1,5,4,55.6
,Dalton Weigel,Air Force,D,Jr,5,0,0,0,0,2,5,0,0,0,-2,2,0,0,
,Tanner Schachle,Long Island,F,Sr,5,0,0,0,0,19,2,0,0,0,-2,1,0,0,
,Will Francis,Minnesota-Duluth,D,Fr,5,0,0,0,0,2,1,0,0,0,-2,3,0,0,
,Connor Hopkins,Yale,G,Jr,5,0,0,0,0,0,0,0,0,0,0,0,0,0,
,Markus Boguslavsky,Boston University,F,Jr,5,0,0,0,0,15,0,0,0,0,0,1,1,2,33.3
,Brandon Perrone,Long Island,G,Jr,5,0,0,0,0,0,0,0,0,0,0,0,0,0,
,Andrew Farrier,Colgate,G,Sr,5,0,0,0,0,0,0,0,0,0,0,0,0,0,
